,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp
4454,2136,9,16,38101,77547.15,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381010916,38101091678,dreiachteinsnulleinsnullneuneinssechssiebenacht  Leistungen von Bundesbehörden zur Durchführung von Aufträgen
4455,520,5,1,68112,77041.66,Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen,681120501,68112050177,sechsachteinseinszweinullfünfnulleinssiebensieben  Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen
4456,1988,9,12,81101,76940.3,Erwerb von Fahrzeugen,811010912,81101091277,achteinseinsnulleinsnullneuneinszweisiebensieben  Erwerb von Fahrzeugen
4457,4014,15,13,54761,76835.01,Nicht aufteilbare sächliche Verwaltungsausgaben,547611513,54761151377,fünfviersiebensechseinseinsfünfeinsdreisiebensieben  Nicht aufteilbare sächliche Verwaltungsausgaben
4458,2187,9,17,45301,76733.8,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010917,45301091777,"vierfünfdreinulleinsnullneuneinssiebensiebensieben  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen"
4459,603,5,11,11957,76705.68,Vermischte Einnahmen,119570511,11957051177,einseinsneunfünfsiebennullfünfeinseinssiebensieben  Vermischte Einnahmen
4460,1994,9,13,12501,76439.83,Einnahmen aus der Veräußerung von erwirtschafteten Gütern und Diensten,125010913,12501091376,einszweifünfnulleinsnullneuneinsdreisiebensechs  Einnahmen aus der Veräußerung von erwirtschafteten Gütern und Diensten
4461,3406,12,19,45301,76348.44,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011219,45301121976,"vierfünfdreinulleinseinszweieinsneunsiebensechs  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen"
4462,2159,9,16,52551,75646.42,Aus- und Fortbildung,525510916,52551091676,fünfzweifünffünfeinsnullneuneinssechssiebensechs  Aus- und Fortbildung
4463,2473,10,15,81221,75550.72,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812211015,81221101576,"achteinszweizweieinseinsnulleinsfünfsiebensechs  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)"
4464,4903,25,3,52613,74574.31,Baunebenkosten,526132503,52613250375,fünfzweisechseinsdreizweifünfnulldreisiebenfünf  Baunebenkosten
4465,4007,15,13,98103,74471.19,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031513,98103151374,neunachteinsnulldreieinsfünfeinsdreisiebenvier  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4466,5127,30,12,51801,74432.14,Mieten und Pachten,518013012,51801301274,fünfeinsachtnulleinsdreinulleinszweisiebenvier  Mieten und Pachten
4467,2471,10,15,52721,74424.57,Dienstreisen,527211015,52721101574,fünfzweisiebenzweieinseinsnulleinsfünfsiebenvier  Dienstreisen
4468,4961,25,14,51901,74413.55,Unterhaltung der Grundstücke und baulichen Anlagen,519012514,51901251474,fünfeinsneunnulleinszweifünfeinsviersiebenvier  Unterhaltung der Grundstücke und baulichen Anlagen
4469,1805,8,16,42202,74379.03,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020816,42202081674,vierzweizweinullzweinullachteinssechssiebenvier  Bezüge und Nebenleistungen der beamteten Hilfskräfte
4470,511,4,56,81201,74230.48,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010456,81201045674,"achteinszweinulleinsnullvierfünfsechssiebenvier  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)"
4471,4894,25,3,71402,74189.46,Sanierung und Fertigstellung der Neubauten an der Kurt-Schumacher-Straße in Bonn zur Unterbringung der Deutschen Welle,714022503,71402250374,siebeneinsviernullzweizweifünfnulldreisiebenvier  Sanierung und Fertigstellung der Neubauten an der Kurt-Schumacher-Straße in Bonn zur Unterbringung der Deutschen Welle
4472,2314,10,6,68703,74155.86,"Beteiligung an Veranstaltungen der FAO und anderer internat. Organisationen auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes außerhalb Deutschlands",687031006,68703100674,"sechsachtsiebennulldreieinsnullnullsechssiebenvier  Beteiligung an Veranstaltungen der FAO und anderer internat. Organisationen auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes außerhalb Deutschlands"
4473,5255,60,67,11949,74151.3,Vermischte Einnahmen,119496067,11949606774,einseinsneunvierneunsechsnullsechssiebensiebenvier  Vermischte Einnahmen
4474,1667,8,10,12101,74130.07,Gewinne aus Beteiligungen an wohnungswirtschaftlichen Unternehmen,121010810,12101081074,einszweieinsnulleinsnullachteinsnullsiebenvier  Gewinne aus Beteiligungen an wohnungswirtschaftlichen Unternehmen
4475,3524,12,22,52501,73894.72,Aus- und Fortbildung,525011222,52501122274,fünfzweifünfnulleinseinszweizweizweisiebenvier  Aus- und Fortbildung
4476,17,1,11,44301,73873.2,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010111,44301011174,viervierdreinulleinsnulleinseinseinssiebenvier  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften
4477,444,4,52,53103,73383.5,Abgeltung von Ansprüchen nach dem Urheberrecht,531030452,53103045273,fünfdreieinsnulldreinullvierfünfzweisiebendrei  Abgeltung von Ansprüchen nach dem Urheberrecht
4478,3526,12,22,52602,73235.01,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526021222,52602122273,"fünfzweisechsnullzweieinszweizweizweisiebendrei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen"
4479,1630,8,1,68122,71757.96,Härteausgleich für den Unterhalt von Kindern nach Maßgabe besonderer Verwaltungsvorschriften,681220801,68122080172,sechsachteinszweizweinullachtnulleinssiebenzwei  Härteausgleich für den Unterhalt von Kindern nach Maßgabe besonderer Verwaltungsvorschriften
4480,3793,14,11,44357,71734.26,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443571411,44357141172,viervierdreifünfsiebeneinsviereinseinssiebenzwei  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften
4481,2417,10,13,52301,71681.32,Wissenschaftliche Sammlungen und Bibliotheken,523011013,52301101372,fünfzweidreinulleinseinsnulleinsdreisiebenzwei  Wissenschaftliche Sammlungen und Bibliotheken
4482,2085,9,15,42261,71490.11,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422610915,42261091571,vierzweizweisechseinsnullneuneinsfünfsiebeneins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten
4483,4568,17,15,54201,71469.45,Öffentlichkeitsarbeit,542011715,54201171571,fünfvierzweinulleinseinssiebeneinsfünfsiebeneins  Öffentlichkeitsarbeit
4484,4730,22,12,53203,71429.1,Sonstige Dienstleistungsaufträge an Dritte,532032212,53203221271,fünfdreizweinulldreizweizweieinszweisiebeneins  Sonstige Dienstleistungsaufträge an Dritte
4485,3961,15,12,13201,71346.59,Erlöse aus der Veräußerung von beweglichen Sachen,132011512,13201151271,einsdreizweinulleinseinsfünfeinszweisiebeneins  Erlöse aus der Veräußerung von beweglichen Sachen
4486,4354,16,14,81101,71199.81,Erwerb von Fahrzeugen,811011614,81101161471,achteinseinsnulleinseinssechseinsviersiebeneins  Erwerb von Fahrzeugen
4487,810,6,2,51121,71152.48,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511210602,51121060271,"fünfeinseinszweieinsnullsechsnullzweisiebeneins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
4488,2140,9,16,67101,70751.09,Ausgaben anlässlich von Inspektionen und Untersuchungen aufgrund des Chemiewaffenübereinkommens,671010916,67101091671,sechssiebeneinsnulleinsnullneuneinssechssiebeneins  Ausgaben anlässlich von Inspektionen und Untersuchungen aufgrund des Chemiewaffenübereinkommens
4489,3937,15,11,38107,70663.37,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,381071511,38107151171,dreiachteinsnullsiebeneinsfünfeinseinssiebeneins  Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben
4490,3529,12,22,53909,70555.66,Vermischte Verwaltungsausgaben,539091222,53909122271,fünfdreineunnullneuneinszweizweizweisiebeneins  Vermischte Verwaltungsausgaben
4491,1019,6,16,42202,70093.01,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020616,42202061670,vierzweizweinullzweinullsechseinssechssiebennull  Bezüge und Nebenleistungen der beamteten Hilfskräfte
4492,3053,12,10,23201,70000.0,"Beiträge der Länder für den Ausbau und die Erweiterung des ""Radnetzes Deutschland""",232011210,23201121070,"zweidreizweinulleinseinszweieinsnullsiebennull  Beiträge der Länder für den Ausbau und die Erweiterung des ""Radnetzes Deutschland"""
4493,4517,17,12,98103,69966.42,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031712,98103171270,neunachteinsnulldreieinssiebeneinszweisiebennull  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4494,4633,19,12,53204,69940.83,Ausgaben zur Förderung internationaler Kontakte,532041912,53204191270,fünfdreizweinullviereinsneuneinszweisiebennull  Ausgaben zur Förderung internationaler Kontakte
4495,2750,11,12,52711,69814.11,Dienstreisen,527111112,52711111270,fünfzweisiebeneinseinseinseinseinszweisiebennull  Dienstreisen
4496,736,5,13,54411,69782.67,"Forschung, Untersuchungen und Ähnliches",544110513,54411051370,"fünfvierviereinseinsnullfünfeinsdreisiebennull  Forschung, Untersuchungen und Ähnliches"
4497,447,4,52,81101,69775.88,Erwerb von Fahrzeugen,811010452,81101045270,achteinseinsnulleinsnullvierfünfzweisiebennull  Erwerb von Fahrzeugen
4498,3249,12,15,42719,69685.76,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191215,42719121570,"vierzweisiebeneinsneuneinszweieinsfünfsiebennull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige"
4499,4489,17,10,98103,69398.46,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031710,98103171069,neunachteinsnulldreieinssiebeneinsnullsechsneun  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4500,463,4,53,42202,69334.68,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020453,42202045369,vierzweizweinullzweinullvierfünfdreisechsneun  Bezüge und Nebenleistungen der beamteten Hilfskräfte
4501,460,4,53,68701,69285.41,Beiträge an Organisationen,687010453,68701045369,sechsachtsiebennulleinsnullvierfünfdreisechsneun  Beiträge an Organisationen
4502,4909,25,11,98103,69070.7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981032511,98103251169,neunachteinsnulldreizweifünfeinseinssechsneun  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4503,3312,12,17,52731,68845.5,Dienstreisen,527311217,52731121769,fünfzweisiebendreieinseinszweieinssiebensechsneun  Dienstreisen
4504,4301,16,13,42221,68442.59,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211613,42221161368,vierzweizweizweieinseinssechseinsdreisechsacht  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten
4505,2685,11,7,68407,68182.04,Gemeinsame Deutsche Arbeitsschutzstrategie - GDA -,684071107,68407110768,sechsachtviernullsiebeneinseinsnullsiebensechsacht  Gemeinsame Deutsche Arbeitsschutzstrategie - GDA -
4506,1057,6,18,53211,68079.46,Aufträge und Dienstleistungen im Bereich Informationstechnik,532110618,53211061868,fünfdreizweieinseinsnullsechseinsachtsechsacht  Aufträge und Dienstleistungen im Bereich Informationstechnik
4507,2936,12,1,52522,67785.52,Schulung für die Eigensicherung,525221201,52522120168,fünfzweifünfzweizweieinszweinulleinssechsacht  Schulung für die Eigensicherung
4508,2036,9,14,26101,67755.8,Erstattungen von Verwaltungsausgaben,261010914,26101091468,zweisechseinsnulleinsnullneuneinsviersechsacht  Erstattungen von Verwaltungsausgaben
4509,2665,11,6,53234,67530.33,Kosten der internationalen Zusammenarbeit auf dem Gebiet der Arbeits- und Sozialpolitik,532341106,53234110668,fünfdreizweidreiviereinseinsnullsechssechsacht  Kosten der internationalen Zusammenarbeit auf dem Gebiet der Arbeits- und Sozialpolitik
4510,3173,12,12,81101,67251.38,Erwerb von Fahrzeugen,811011212,81101121267,achteinseinsnulleinseinszweieinszweisechssieben  Erwerb von Fahrzeugen
4511,4712,21,12,81201,67146.37,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812012112,81201211267,"achteinszweinulleinszweieinseinszweisechssieben  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)"
4512,3533,12,22,81101,66780.38,Erwerb von Fahrzeugen,811011222,81101122267,achteinseinsnulleinseinszweizweizweisechssieben  Erwerb von Fahrzeugen
4513,93,2,12,41113,66766.07,Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz,411130212,41113021267,viereinseinseinsdreinullzweieinszweisechssieben  Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz
4514,4273,16,12,51401,66388.57,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011612,51401161266,"fünfeinsviernulleinseinssechseinszweisechssechs  Verbrauchsmittel, Haltung von Fahrzeugen und dgl."
4515,4157,15,17,81241,66134.69,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812411517,81241151766,"achteinszweiviereinseinsfünfeinssiebensechssechs  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)"
4516,155,2,13,53999,65627.22,Vermischte Verwaltungsausgaben,539990213,53999021366,fünfdreineunneunneunnullzweieinsdreisechssechs  Vermischte Verwaltungsausgaben
4517,500,4,56,98103,65446.56,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030456,98103045665,neunachteinsnulldreinullvierfünfsechssechsfünf  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4518,3465,12,20,68709,65000.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,687091220,68709122065,sechsachtsiebennullneuneinszweizweinullsechsfünf  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs
4519,746,5,14,51801,64767.77,Mieten und Pachten,518010514,51801051465,fünfeinsachtnulleinsnullfünfeinsviersechsfünf  Mieten und Pachten
4520,3208,12,14,13201,64746.5,Erlöse aus der Veräußerung von beweglichen Sachen,132011214,13201121465,einsdreizweinulleinseinszweieinsviersechsfünf  Erlöse aus der Veräußerung von beweglichen Sachen
4521,1378,6,34,51901,64383.31,Unterhaltung der Grundstücke und baulichen Anlagen,519010634,51901063464,fünfeinsneunnulleinsnullsechsdreiviersechsvier  Unterhaltung der Grundstücke und baulichen Anlagen
4522,3501,12,21,63209,64157.9,Erstattungen des Bundes für Verwaltungsleistungen der Länder geringeren Umfangs,632091221,63209122164,sechsdreizweinullneuneinszweizweieinssechsvier  Erstattungen des Bundes für Verwaltungsleistungen der Länder geringeren Umfangs
4523,1564,7,17,53999,63939.74,Vermischte Verwaltungsausgaben,539990717,53999071764,fünfdreineunneunneunnullsiebeneinssiebensechsvier  Vermischte Verwaltungsausgaben
4524,2221,9,18,42203,63272.86,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422030918,42203091863,vierzweizweinulldreinullneuneinsachtsechsdrei  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst
4525,2597,11,2,63603,63214.48,Kosten der Nachversicherung gem. Art. 6 §§ 19 und 23 des Fremdrenten- und Auslandsrenten-Neuregelungsgesetzes,636031102,63603110263,sechsdreisechsnulldreieinseinsnullzweisechsdrei  Kosten der Nachversicherung gem. Art. 6 §§ 19 und 23 des Fremdrenten- und Auslandsrenten-Neuregelungsgesetzes
4526,609,5,11,98103,63184.85,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030511,98103051163,neunachteinsnulldreinullfünfeinseinssechsdrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4527,2135,9,16,26601,62890.03,Erstattungen durch die internationale Organisation für das Verbot chemischer Waffen,266010916,26601091663,zweisechssechsnulleinsnullneuneinssechssechsdrei  Erstattungen durch die internationale Organisation für das Verbot chemischer Waffen
4528,2751,11,12,54711,62762.1,Nicht aufteilbare sächliche Verwaltungsausgaben,547111112,54711111263,fünfviersiebeneinseinseinseinseinszweisechsdrei  Nicht aufteilbare sächliche Verwaltungsausgaben
4529,4718,22,11,52602,62698.13,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526022211,52602221163,"fünfzweisechsnullzweizweizweieinseinssechsdrei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen"
4530,2880,11,16,53999,62637.67,Vermischte Verwaltungsausgaben,539991116,53999111663,fünfdreineunneunneuneinseinseinssechssechsdrei  Vermischte Verwaltungsausgaben
4531,3266,12,15,68709,62621.42,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,687091215,68709121563,sechsachtsiebennullneuneinszweieinsfünfsechsdrei  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs
4532,2433,10,14,12401,62493.03,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011014,12401101462,"einszweiviernulleinseinsnulleinsviersechszwei  Einnahmen aus Vermietung, Verpachtung und Nutzung"
4533,4054,15,15,81231,62068.91,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812311515,81231151562,"achteinszweidreieinseinsfünfeinsfünfsechszwei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)"
4534,935,6,12,71101,62004.75,"Kleine Neu-, Um- und Erweiterungsbauten",711010612,71101061262,"siebeneinseinsnulleinsnullsechseinszweisechszwei  Kleine Neu-, Um- und Erweiterungsbauten"
4535,1967,9,12,41201,62000.0,Aufwandsentschädigung für die Koordinatorinnen der Bundesregierung für Luft- und Raumfahrt sowie Maritime Wirtschaft und Tourismus,412010912,41201091262,viereinszweinulleinsnullneuneinszweisechszwei  Aufwandsentschädigung für die Koordinatorinnen der Bundesregierung für Luft- und Raumfahrt sowie Maritime Wirtschaft und Tourismus
4536,4563,17,14,42709,61340.54,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091714,42709171461,"vierzweisiebennullneuneinssiebeneinsviersechseins  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige"
4537,3154,12,12,71201,61203.67,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,712011212,71201121261,siebeneinszweinulleinseinszweieinszweisechseins  Baumaßnahmen von mehr als 6 000 000 € im Einzelfall
4538,1558,7,17,42709,61170.05,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090717,42709071761,"vierzweisiebennullneunnullsiebeneinssiebensechseins  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige"
4539,4280,16,12,53202,60348.48,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021612,53202161260,fünfdreizweinullzweieinssechseinszweisechsnull  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT)
4540,1036,6,16,53929,60169.77,Vermischte Verwaltungsausgaben,539290616,53929061660,fünfdreineunzweineunnullsechseinssechssechsnull  Vermischte Verwaltungsausgaben
4541,147,2,13,13201,60124.35,Erlöse aus der Veräußerung von beweglichen Sachen,132010213,13201021360,einsdreizweinulleinsnullzweieinsdreisechsnull  Erlöse aus der Veräußerung von beweglichen Sachen
4542,2061,9,14,68609,59883.31,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,686090914,68609091460,sechsachtsechsnullneunnullneuneinsviersechsnull  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs
4543,2518,10,16,52301,59836.16,Wissenschaftliche Sammlungen und Bibliotheken,523011016,52301101660,fünfzweidreinulleinseinsnulleinssechssechsnull  Wissenschaftliche Sammlungen und Bibliotheken
4544,2885,12,1,11121,59788.0,"Gebühren, sonstige Entgelte",111211201,11121120160,"einseinseinszweieinseinszweinulleinssechsnull  Gebühren, sonstige Entgelte"
4545,2798,11,14,41201,59707.98,Entschädigungen der ehrenamtlichen Richterinnen und Richter,412011114,41201111460,viereinszweinulleinseinseinseinsviersechsnull  Entschädigungen der ehrenamtlichen Richterinnen und Richter
4546,1450,7,12,13201,59346.14,Erlöse aus der Veräußerung von beweglichen Sachen,132010712,13201071259,einsdreizweinulleinsnullsiebeneinszweifünfneun  Erlöse aus der Veräußerung von beweglichen Sachen
4547,3136,12,11,44357,58971.57,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443571211,44357121159,viervierdreifünfsiebeneinszweieinseinsfünfneun  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften
4548,1544,7,16,45301,58912.37,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010716,45301071659,"vierfünfdreinulleinsnullsiebeneinssechsfünfneun  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen"
4549,3132,12,11,98103,58633.49,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031211,98103121159,neunachteinsnulldreieinszweieinseinsfünfneun  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4550,4753,23,2,98103,58590.77,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981032302,98103230259,neunachteinsnulldreizweidreinullzweifünfneun  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4551,961,6,14,45301,58507.27,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010614,45301061459,"vierfünfdreinulleinsnullsechseinsvierfünfneun  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen"
4552,4735,23,1,16603,58354.2,Zinsen aus Darlehen zur Verbesserung der Beschäftigungssituation,166032301,16603230158,einssechssechsnulldreizweidreinulleinsfünfacht  Zinsen aus Darlehen zur Verbesserung der Beschäftigungssituation
4553,3080,12,10,68612,58242.09,Förderung der Verkehrswissenschaft,686121210,68612121058,sechsachtsechseinszweieinszweieinsnullfünfacht  Förderung der Verkehrswissenschaft
4554,716,5,13,42941,58061.14,Nicht aufteilbare Personalausgaben,429410513,42941051358,vierzweineunviereinsnullfünfeinsdreifünfacht  Nicht aufteilbare Personalausgaben
4555,1477,7,12,53919,57649.5,Vermischte Verwaltungsausgaben,539190712,53919071258,fünfdreineuneinsneunnullsiebeneinszweifünfacht  Vermischte Verwaltungsausgaben
4556,570,5,4,68712,57542.38,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",687120504,68712050458,"sechsachtsiebeneinszweinullfünfnullvierfünfacht  Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen"
4557,4661,20,12,42203,57456.6,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422032012,42203201257,vierzweizweinulldreizweinulleinszweifünfsieben  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst
4558,4616,19,12,41101,57266.23,Kostenerstattung an die Deutsche Bahn AG für die Benutzung ihrer Verkehrsmittel durch die Mitglieder des Bundesverfassungsgerichts,411011912,41101191257,viereinseinsnulleinseinsneuneinszweifünfsieben  Kostenerstattung an die Deutsche Bahn AG für die Benutzung ihrer Verkehrsmittel durch die Mitglieder des Bundesverfassungsgerichts
4559,1011,6,16,13201,57142.99,Erlöse aus der Veräußerung von beweglichen Sachen,132010616,13201061657,einsdreizweinulleinsnullsechseinssechsfünfsieben  Erlöse aus der Veräußerung von beweglichen Sachen
4560,4113,15,16,63453,57095.07,Zuweisungen an den Versorgungsfonds,634531516,63453151657,sechsdreivierfünfdreieinsfünfeinssechsfünfsieben  Zuweisungen an den Versorgungsfonds
4561,5271,60,67,63721,56822.45,Beteiligung an den Versorgungslasten der Zweckverbände sowie Zuschüsse und Zulagen an die Zweckverbände,637216067,63721606757,sechsdreisiebenzweieinssechsnullsechssiebenfünfsieben  Beteiligung an den Versorgungslasten der Zweckverbände sowie Zuschüsse und Zulagen an die Zweckverbände
4562,4510,17,11,54301,56552.86,Veröffentlichungen und Fachinformationen,543011711,54301171157,fünfvierdreinulleinseinssiebeneinseinsfünfsieben  Veröffentlichungen und Fachinformationen
4563,157,2,13,81101,56389.8,Erwerb von Fahrzeugen,811010213,81101021356,achteinseinsnulleinsnullzweieinsdreifünfsechs  Erwerb von Fahrzeugen
4564,1493,7,13,81101,56357.7,Erwerb von Fahrzeugen,811010713,81101071356,achteinseinsnulleinsnullsiebeneinsdreifünfsechs  Erwerb von Fahrzeugen
4565,791,6,1,53247,56233.64,Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung,532470601,53247060156,fünfdreizweiviersiebennullsechsnulleinsfünfsechs  Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung
4566,4062,15,15,42871,56212.76,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428711515,42871151556,vierzweiachtsiebeneinseinsfünfeinsfünffünfsechs  Entgelte der Arbeitnehmerinnen und Arbeitnehmer
4567,3348,12,18,52721,56207.52,Dienstreisen,527211218,52721121856,fünfzweisiebenzweieinseinszweieinsachtfünfsechs  Dienstreisen
