,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,2023 id,id_nlp_help,id_nlp,2023 Zweck,id
3700,4283,16,12,71101,317007.78,"Kleine Neu-, Um- und Erweiterungsbauten",711011612,711011612317,"siebeneinseinsnulleinseinssechseinszweidreieinssieben  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711011612.0
3702,4530,17,12,53202,315029.42,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021712,532021712315,fünfdreizweinullzweieinssiebeneinszweidreieinsfünf  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021712.0
3703,765,6,1,68515,315000.0,Zuschüsse zur Unterstützung von Selbstorganisationen Betroffener sexueller Gewalt und Missbrauch im Kirchenbereich und Begleitung der Aufarbeitungsprozesse,685150601,685150601315,sechsachtfünfeinsfünfnullsechsnulleinsdreieinsfünf  Zuschüsse zur Unterstützung von Selbstorganisationen Betroffener sexueller Gewalt und Missbrauch im Kirchenbereich und Begleitung der Aufarbeitungsprozesse,Zuschüsse zur Unterstützung von Selbstorganisationen Betroffener sexueller Gewalt und Missbrauch im Kirchenbereich und Begleitung der Aufarbeitungsprozesse,685150601.0
3704,2350,10,11,98107,314651.81,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981071011,981071011315,neunachteinsnullsiebeneinsnulleinseinsdreieinsfünf  Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981071011.0
3707,4254,16,11,45202,311750.15,Unfallversicherung Bund und Bahn,452021611,452021611312,vierfünfzweinullzweieinssechseinseinsdreieinszwei  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,452021611.0
3708,3953,15,11,45202,311625.82,Unfallversicherung Bund und Bahn,452021511,452021511312,vierfünfzweinullzweieinsfünfeinseinsdreieinszwei  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,452021511.0
3709,2176,9,16,81101,311614.91,Erwerb von Fahrzeugen,811010916,811010916312,achteinseinsnulleinsnullneuneinssechsdreieinszwei  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811010916.0
3710,4084,15,15,81202,310771.8,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021515,812021515311,"achteinszweinullzweieinsfünfeinsfünfdreieinseins  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021515.0
3711,1957,9,11,52703,310031.92,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,527030911,527030911310,fünfzweisiebennulldreinullneuneinseinsdreieinsnull  Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,527030911.0
3712,2148,9,16,42739,309789.08,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427390916,427390916310,"vierzweisiebendreineunnullneuneinssechsdreieinsnull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427390916.0
3714,4627,19,12,51801,309482.4,Mieten und Pachten,518011912,518011912309,fünfeinsachtnulleinseinsneuneinszweidreinullneun  Mieten und Pachten,Mieten und Pachten,518011912.0
3715,4075,15,15,52501,309406.18,Aus- und Fortbildung,525011515,525011515309,fünfzweifünfnulleinseinsfünfeinsfünfdreinullneun  Aus- und Fortbildung,Aus- und Fortbildung,525011515.0
3716,4276,16,12,51901,308495.18,Unterhaltung der Grundstücke und baulichen Anlagen,519011612,519011612308,fünfeinsneunnulleinseinssechseinszweidreinullacht  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519011612.0
3717,4050,15,15,42231,307641.41,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422311515,422311515308,vierzweizweidreieinseinsfünfeinsfünfdreinullacht  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422311515.0
3718,1892,9,3,98103,307468.61,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030903,981030903307,neunachteinsnulldreinullneunnulldreidreinullsieben  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030903.0
3719,2743,11,12,71101,306983.11,"Kleine Neu-, Um- und Erweiterungsbauten",711011112,711011112307,"siebeneinseinsnulleinseinseinseinszweidreinullsieben  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711011112.0
3720,4013,15,13,42769,305991.97,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427691513,427691513306,"vierzweisiebensechsneuneinsfünfeinsdreidreinullsechs  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427691513.0
3721,4100,15,16,68701,305406.83,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,687011516,687011516305,sechsachtsiebennulleinseinsfünfeinssechsdreinullfünf  Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,687011516.0
3722,2361,10,11,52601,304893.46,Gerichts- und ähnliche Kosten,526011011,526011011305,fünfzweisechsnulleinseinsnulleinseinsdreinullfünf  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,526011011.0
3723,4779,23,10,54604,302499.15,Ausgaben im Zusammenhang mit dem G7-Vorsitz 2022,546042310,546042310302,fünfviersechsnullvierzweidreieinsnulldreinullzwei  Ausgaben im Zusammenhang mit dem G7-Vorsitz 2022,Ausgaben im Zusammenhang mit dem G7-Vorsitz 2022,546042310.0
3724,2935,12,1,52521,301521.24,Aus- und Fortbildung,525211201,525211201302,fünfzweifünfzweieinseinszweinulleinsdreinullzwei  Aus- und Fortbildung,Aus- und Fortbildung,525211201.0
3725,2694,11,10,63602,301430.15,Kostenerstattung für das Sozialwerk MachMit! an die DRV Knappschaft-Bahn-See,636021110,636021110301,sechsdreisechsnullzweieinseinseinsnulldreinulleins  Kostenerstattung für das Sozialwerk MachMit! an die DRV Knappschaft-Bahn-See,Kostenerstattung für das Sozialwerk MachMit! an die DRV Knappschaft-Bahn-See,636021110.0
3726,4592,17,16,54301,301114.16,Veröffentlichungen und Fachinformationen,543011716,543011716301,fünfvierdreinulleinseinssiebeneinssechsdreinulleins  Veröffentlichungen und Fachinformationen,Veröffentlichungen und Fachinformationen,543011716.0
3728,2044,9,14,42842,300174.08,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428420914,428420914300,vierzweiachtvierzweinullneuneinsvierdreinullnull  Entgelte für Wissenschaftlerinnen und Wissenschaftler,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428420914.0
3729,5227,60,2,98103,300001.0,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981036002,981036002300,neunachteinsnulldreisechsnullnullzweidreinullnull  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981036002.0
3730,2693,11,10,63601,300000.0,Kosten der Durchführung des Arbeitssicherstellungsgesetzes,636011110,636011110300,sechsdreisechsnulleinseinseinseinsnulldreinullnull  Kosten der Durchführung des Arbeitssicherstellungsgesetzes,Kosten der Durchführung des Arbeitssicherstellungsgesetzes,636011110.0
3731,186,3,11,44101,299986.64,Beihilfen aufgrund der Beihilfevorschriften,441010311,441010311300,vierviereinsnulleinsnulldreieinseinsdreinullnull  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441010311.0
3732,33,1,12,51801,299733.95,Mieten und Pachten,518010112,518010112300,fünfeinsachtnulleinsnulleinseinszweidreinullnull  Mieten und Pachten,Mieten und Pachten,518010112.0
3733,2489,10,15,71101,298430.86,"Kleine Neu-, Um- und Erweiterungsbauten",711011015,711011015298,"siebeneinseinsnulleinseinsnulleinsfünfzweineunacht  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711011015.0
3734,2149,9,16,52632,298027.1,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526320916,526320916298,"fünfzweisechsdreizweinullneuneinssechszweineunacht  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526320916.0
3735,2336,10,10,83101,297664.0,Nachschüsse an die Deutsche Bauernsiedlung,831011010,831011010298,achtdreieinsnulleinseinsnulleinsnullzweineunacht  Nachschüsse an die Deutsche Bauernsiedlung,Nachschüsse an die Deutsche Bauernsiedlung,831011010.0
3737,4461,17,3,23201,296000.0,Einnahmen aus sonstigen Zuweisungen der Länder zu besonderen Maßnahmen,232011703,232011703296,zweidreizweinulleinseinssiebennulldreizweineunsechs  Einnahmen aus sonstigen Zuweisungen der Länder zu besonderen Maßnahmen,Einnahmen aus sonstigen Zuweisungen der Länder zu besonderen Maßnahmen,232011703.0
3738,5096,30,11,54201,295851.76,Öffentlichkeitsarbeit,542013011,542013011296,fünfvierzweinulleinsdreinulleinseinszweineunsechs  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542013011.0
3740,3433,12,20,68606,295517.84,Kostenerstattung für das Deutsche Zentrum für Luft- und Raumfahrt e. V. (DLR),686061220,686061220296,sechsachtsechsnullsechseinszweizweinullzweineunsechs  Kostenerstattung für das Deutsche Zentrum für Luft- und Raumfahrt e. V. (DLR),Kostenerstattung für das Deutsche Zentrum für Luft- und Raumfahrt e. V. (DLR),686061220.0
3741,307,4,31,42401,294916.61,Zuführung an die Versorgungsrücklage,424010431,424010431295,vierzweiviernulleinsnullvierdreieinszweineunfünf  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,424010431.0
3742,705,5,13,38101,294372.4,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381010513,381010513294,dreiachteinsnulleinsnullfünfeinsdreizweineunvier  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381010513.0
3743,1385,6,35,11999,292291.6,Vermischte Einnahmen,119990635,119990635292,einseinsneunneunneunnullsechsdreifünfzweineunzwei  Vermischte Einnahmen,Vermischte Einnahmen,119990635.0
3744,4329,16,14,11999,292002.88,Vermischte Einnahmen,119991614,119991614292,einseinsneunneunneuneinssechseinsvierzweineunzwei  Vermischte Einnahmen,Vermischte Einnahmen,119991614.0
3745,4355,16,14,81201,291988.67,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011614,812011614292,"achteinszweinulleinseinssechseinsvierzweineunzwei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011614.0
3746,3976,15,12,52501,291777.43,Aus- und Fortbildung,525011512,525011512292,fünfzweifünfnulleinseinsfünfeinszweizweineunzwei  Aus- und Fortbildung,Aus- und Fortbildung,525011512.0
3747,2895,12,1,53102,291298.69,Betrieb und Weiterentwicklung des Controlling-Systems für die Bundesfernstraßen,531021201,531021201291,fünfdreieinsnullzweieinszweinulleinszweineuneins  Betrieb und Weiterentwicklung des Controlling-Systems für die Bundesfernstraßen,Betrieb und Weiterentwicklung des Controlling-Systems für die Bundesfernstraßen,531021201.0
3748,3098,12,10,54731,290536.43,Nicht aufteilbare sächliche Verwaltungsausgaben,547311210,547311210291,fünfviersiebendreieinseinszweieinsnullzweineuneins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547311210.0
3750,4726,22,12,51701,290251.59,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517012212,517012212290,"fünfeinssiebennulleinszweizweieinszweizweineunnull  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517012212.0
3751,3813,14,12,42709,289388.86,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091412,427091412289,"vierzweisiebennullneuneinsviereinszweizweiachtneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091412.0
3752,2218,9,18,54721,289048.56,Nicht aufteilbare sächliche Verwaltungsausgaben,547210918,547210918289,fünfviersiebenzweieinsnullneuneinsachtzweiachtneun  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547210918.0
3753,913,6,12,38103,288465.88,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030612,381030612288,dreiachteinsnulldreinullsechseinszweizweiachtacht  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030612.0
3754,613,5,11,44357,288268.53,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443570511,443570511288,viervierdreifünfsiebennullfünfeinseinszweiachtacht  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443570511.0
3755,4133,15,16,81201,287837.97,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011516,812011516288,"achteinszweinulleinseinsfünfeinssechszweiachtacht  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011516.0
3757,386,4,52,68612,287600.0,"Zuschüsse der Europäischen Union für das EU-Förderprogramm ""Kreatives Europa 2021-2027""",686120452,686120452288,"sechsachtsechseinszweinullvierfünfzweizweiachtacht  Zuschüsse der Europäischen Union für das EU-Förderprogramm ""Kreatives Europa 2021-2027""","Zuschüsse der Europäischen Union für das EU-Förderprogramm ""Kreatives Europa 2021-2027""",686120452.0
3758,366,4,52,27201,287600.0,Einnahmen aus Zuschüssen der Europäischen Union,272010452,272010452288,zweisiebenzweinulleinsnullvierfünfzweizweiachtacht  Einnahmen aus Zuschüssen der Europäischen Union,Einnahmen aus Zuschüssen der Europäischen Union,272010452.0
3760,69,2,11,63257,287274.01,Erstattungen des Bundes für Versorgungslasten,632570211,632570211287,sechsdreizweifünfsiebennullzweieinseinszweiachtsieben  Erstattungen des Bundes für Versorgungslasten,Erstattungen des Bundes für Versorgungslasten,632570211.0
3761,233,4,11,44301,286885.03,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010411,443010411287,viervierdreinulleinsnullviereinseinszweiachtsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010411.0
3762,5132,30,12,53999,286205.38,Vermischte Verwaltungsausgaben,539993012,539993012286,fünfdreineunneunneundreinulleinszweizweiachtsechs  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539993012.0
3763,734,5,13,81202,285773.28,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020513,812020513286,"achteinszweinullzweinullfünfeinsdreizweiachtsechs  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020513.0
3764,1381,6,34,53201,284970.97,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010634,532010634285,fünfdreizweinulleinsnullsechsdreivierzweiachtfünf  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010634.0
3765,3521,12,22,51101,284656.71,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011222,511011222285,"fünfeinseinsnulleinseinszweizweizweizweiachtfünf  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011222.0
3766,3061,12,10,53216,284635.71,Kostenbeteiligung an Sekretariaten,532161210,532161210285,fünfdreizweieinssechseinszweieinsnullzweiachtfünf  Kostenbeteiligung an Sekretariaten,Kostenbeteiligung an Sekretariaten,532161210.0
3767,3261,12,15,52701,284115.85,Dienstreisen,527011215,527011215284,fünfzweisiebennulleinseinszweieinsfünfzweiachtvier  Dienstreisen,Dienstreisen,527011215.0
3768,1896,9,3,68612,282500.0,Umsetzungskonzept Wismut-Erbe,686120903,686120903282,sechsachtsechseinszweinullneunnulldreizweiachtzwei  Umsetzungskonzept Wismut-Erbe,Umsetzungskonzept Wismut-Erbe,686120903.0
3769,4599,19,11,43457,281538.17,Zuführung an die Versorgungsrücklage,434571911,434571911282,vierdreivierfünfsiebeneinsneuneinseinszweiachtzwei  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,434571911.0
3771,3259,12,15,51901,280812.2,Unterhaltung der Grundstücke und baulichen Anlagen,519011215,519011215281,fünfeinsneunnulleinseinszweieinsfünfzweiachteins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519011215.0
3772,4711,21,12,53999,280795.25,Vermischte Verwaltungsausgaben,539992112,539992112281,fünfdreineunneunneunzweieinseinszweizweiachteins  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539992112.0
3773,514,5,1,38103,280426.78,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030501,381030501280,dreiachteinsnulldreinullfünfnulleinszweiachtnull  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030501.0
3774,2579,10,18,81201,280375.66,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011018,812011018280,"achteinszweinulleinseinsnulleinsachtzweiachtnull  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011018.0
3775,166,2,16,52605,280232.4,Ausgaben für die Kommission nach Art. 10 des Grundgesetzes und das Parlamentarische Kontrollgremium,526050216,526050216280,fünfzweisechsnullfünfnullzweieinssechszweiachtnull  Ausgaben für die Kommission nach Art. 10 des Grundgesetzes und das Parlamentarische Kontrollgremium,Ausgaben für die Kommission nach Art. 10 des Grundgesetzes und das Parlamentarische Kontrollgremium,526050216.0
3778,5106,30,11,44301,279406.88,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443013011,443013011279,viervierdreinulleinsdreinulleinseinszweisiebenneun  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443013011.0
3779,1489,7,13,53201,279239.53,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010713,532010713279,fünfdreizweinulleinsnullsiebeneinsdreizweisiebenneun  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010713.0
3780,222,4,11,52901,279136.42,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529010411,529010411279,fünfzweineunnulleinsnullviereinseinszweisiebenneun  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529010411.0
3782,661,5,12,81111,278638.62,Erwerb von Fahrzeugen,811110512,811110512279,achteinseinseinseinsnullfünfeinszweizweisiebenneun  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811110512.0
3783,1529,7,15,51801,278295.24,Mieten und Pachten,518010715,518010715278,fünfeinsachtnulleinsnullsiebeneinsfünfzweisiebenacht  Mieten und Pachten,Mieten und Pachten,518010715.0
3784,1242,6,25,81213,277981.79,Erwerb von Sanitätsgerät,812130625,812130625278,achteinszweieinsdreinullsechszweifünfzweisiebenacht  Erwerb von Sanitätsgerät,Erwerb von Sanitätsgerät,812130625.0
3786,2859,11,16,53211,276044.89,Aufträge und Dienstleistungen im Bereich Informationstechnik,532111116,532111116276,fünfdreizweieinseinseinseinseinssechszweisiebensechs  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532111116.0
3787,1612,7,19,53203,275400.15,Sonstige Dienstleistungsaufträge an Dritte,532030719,532030719275,fünfdreizweinulldreinullsiebeneinsneunzweisiebenfünf  Sonstige Dienstleistungsaufträge an Dritte,Sonstige Dienstleistungsaufträge an Dritte,532030719.0
3788,3245,12,15,53601,274269.48,Kosten für Veröffentlichungen der Verlustanzeigen im Verkehrsblatt,536011215,536011215274,fünfdreisechsnulleinseinszweieinsfünfzweisiebenvier  Kosten für Veröffentlichungen der Verlustanzeigen im Verkehrsblatt,Kosten für Veröffentlichungen der Verlustanzeigen im Verkehrsblatt,536011215.0
3789,1438,7,11,45202,273758.75,Unfallversicherung Bund und Bahn,452020711,452020711274,vierfünfzweinullzweinullsiebeneinseinszweisiebenvier  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,452020711.0
3790,3289,12,17,51401,273216.08,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011217,514011217273,"fünfeinsviernulleinseinszweieinssiebenzweisiebendrei  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011217.0
3792,4297,16,13,98103,272829.54,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031613,981031613273,neunachteinsnulldreieinssechseinsdreizweisiebendrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031613.0
3794,1147,6,23,42811,272285.01,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428110623,428110623272,vierzweiachteinseinsnullsechszweidreizweisiebenzwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428110623.0
3795,3760,14,8,88241,272122.31,Zuweisungen für Investitionen an die Länder,882411408,882411408272,achtachtzweiviereinseinsviernullachtzweisiebenzwei  Zuweisungen für Investitionen an die Länder,Zuweisungen für Investitionen an die Länder,882411408.0
3796,1509,7,14,51801,270191.99,Mieten und Pachten,518010714,518010714270,fünfeinsachtnulleinsnullsiebeneinsvierzweisiebennull  Mieten und Pachten,Mieten und Pachten,518010714.0
3797,827,6,2,42241,269846.19,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422410602,422410602270,vierzweizweiviereinsnullsechsnullzweizweisiebennull  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422410602.0
3798,3193,12,13,52501,269144.86,Aus- und Fortbildung,525011213,525011213269,fünfzweifünfnulleinseinszweieinsdreizweisechsneun  Aus- und Fortbildung,Aus- und Fortbildung,525011213.0
3799,4416,16,16,81101,268902.02,Erwerb von Fahrzeugen,811011616,811011616269,achteinseinsnulleinseinssechseinssechszweisechsneun  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811011616.0
3800,224,4,11,98107,268630.47,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981070411,981070411269,neunachteinsnullsiebennullviereinseinszweisechsneun  Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981070411.0
3804,85,2,12,13201,265244.77,Erlöse aus der Veräußerung von beweglichen Sachen,132010212,132010212265,einsdreizweinulleinsnullzweieinszweizweisechsfünf  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132010212.0
3805,2574,10,18,53201,265089.65,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011018,532011018265,fünfdreizweinulleinseinsnulleinsachtzweisechsfünf  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011018.0
3807,2196,9,17,81201,264259.65,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010917,812010917264,"achteinszweinulleinsnullneuneinssiebenzweisechsvier  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010917.0
