,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022,index,ministries,2012 id,2013 id,2014 id,2015 id,2016 id,2017 id,2018 id,2019 id,2020 id,2021 id,2022 id
2498,121511201,12,15,11201,"Geldstrafen, Geldbußen und Gerichtskosten",147989.57,"Geldstrafen, Geldbußen und Gerichtskosten",12281.87,"Geldstrafen, Geldbußen und Gerichtskosten",9502.01,"Geldstrafen, Geldbußen und Gerichtskosten",1375.9,"Geldstrafen, Geldbußen und Gerichtskosten",1941.3,"Geldstrafen, Geldbußen und Gerichtskosten",3166.84,"Geldstrafen, Geldbußen und Gerichtskosten",291241.51,"Geldstrafen, Geldbußen und Gerichtskosten",407451.61,"Geldstrafen, Geldbußen und Gerichtskosten",1778021.47,"Geldstrafen, Geldbußen und Gerichtskosten",198935.26,"Geldstrafen, Geldbußen und Gerichtskosten",164571.81,"Geldstrafen, Geldbußen und Gerichtskosten",124459.07,3239.0,Bundesministerium für Digitales und Verkehr,121011201,121011201,121011201,121011201,121511201,121511201,121511201,121511201,121511201,121511201,121511201
2499,101812501,10,18,12501,Einnahmen aus den Versuchsfeldern und Gewächshäusern,147822.02,Einnahmen aus den Versuchsfeldern und Gewächshäusern,206847.21,Einnahmen aus den Versuchsfeldern und Gewächshäusern,184042.29,Einnahmen aus den Versuchsfeldern und Gewächshäusern,161600.66,Einnahmen aus den Versuchsfeldern und Gewächshäusern,186360.23,Einnahmen aus den Versuchsfeldern und Gewächshäusern,103878.97,Einnahmen aus den Versuchsfeldern und Gewächshäusern,111767.35,Einnahmen aus den Versuchsfeldern und Gewächshäusern,105383.26,Einnahmen aus den Versuchsfeldern und Gewächshäusern,123002.5,Einnahmen aus den Versuchsfeldern und Gewächshäusern,129451.96,Einnahmen aus den Versuchsfeldern und Gewächshäusern,161132.38,Einnahmen aus den Versuchsfeldern und Gewächshäusern,233742.91,2562.0,Bundesministerium für Ernährung und Landwirtschaft,100812501,101812501,101812501,101812501,101812501,101812501,101812501,101812501,101812501,101812501,101812501
2500,021242759,2,12,42759,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",145912.84,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",107791.45,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",194909.72,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",177058.49,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",197399.74,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",138432.9,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",136551.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",145523.69,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",121440.76,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",118251.65,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",111992.55,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",170455.59,140.0,Deutscher Bundestag,020142759,020142759,020142759,020142759,021242759,021242759,021242759,021242759,021242759,021242759,021242759
2501,045252501,4,52,52501,Aus- und Fortbildung,145507.6,Aus- und Fortbildung,212602.08,Aus- und Fortbildung,206042.32,Aus- und Fortbildung,165747.25,Aus- und Fortbildung,167394.13,Aus- und Fortbildung,348924.71,Aus- und Fortbildung,342154.8,Aus- und Fortbildung,333843.09,Aus- und Fortbildung,301337.13,Aus- und Fortbildung,283758.17,Aus- und Fortbildung,256568.89,Aus- und Fortbildung,52778.74,442.0,Bundeskanzler und Bundeskanzleramt,040852501,040652501,040652501,040652501,045552501,045552501,045552501,045552501,045552501,045552501,045252501
2502,081542709,8,15,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",143893.02,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2306016.16,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3497336.2,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2127217.48,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1829493.18,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2018328.91,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3553360.78,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2913472.17,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1419607.99,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",273109.67,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",281387.28,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",247403.68,1787.0,Bundesministerium der Finanzen,080142709,081542709,081542709,081542709,081542709,081542709,081542709,081542709,081542709,081542709,081542709
2503,061851701,6,18,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",143594.93,"Bewirtschaftung der Grundstücke, Gebäude und Räume",862328.91,"Bewirtschaftung der Grundstücke, Gebäude und Räume",388472.71,"Bewirtschaftung der Grundstücke, Gebäude und Räume",233909.08,"Bewirtschaftung der Grundstücke, Gebäude und Räume",189377.14,"Bewirtschaftung der Grundstücke, Gebäude und Räume",182610.54,"Bewirtschaftung der Grundstücke, Gebäude und Räume",60199.8,"Bewirtschaftung der Grundstücke, Gebäude und Räume",776970.58,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1096628.22,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1102740.72,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1814611.84,"Bewirtschaftung der Grundstücke, Gebäude und Räume",146075.46,1062.0,Bundesministerium des Innern und für Heimat,062851791,062651701,061351701,061351701,061851701,061851701,062251701,062251701,062251701,062251701,061851701
2504,161442719,16,14,42719,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",142660.93,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",34631.7,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",32197.22,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",408011.7,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",430965.69,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",497199.25,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",415832.95,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",383954.66,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",242789.75,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",37853.11,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",38361.04,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",20510.33,4337.0,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160642729,160642729,161742719,161642719,161642719,161642719,161642729,161642729,161442719,161442719,161442719
2505,122251701,12,22,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",142374.1,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1954748.49,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2367586.52,"Bewirtschaftung der Grundstücke, Gebäude und Räume",745133.64,"Bewirtschaftung der Grundstücke, Gebäude und Räume",635508.81,"Bewirtschaftung der Grundstücke, Gebäude und Räume",169908.26,"Bewirtschaftung der Grundstücke, Gebäude und Räume",146113.15,"Bewirtschaftung der Grundstücke, Gebäude und Räume",146022.53,"Bewirtschaftung der Grundstücke, Gebäude und Räume",152638.89,"Bewirtschaftung der Grundstücke, Gebäude und Räume",144081.3,"Bewirtschaftung der Grundstücke, Gebäude und Räume",148618.53,"Bewirtschaftung der Grundstücke, Gebäude und Räume",149393.78,3522.0,Bundesministerium für Digitales und Verkehr,122751701,122751701,120451701,120451701,122251701,122251701,122251701,122251701,122251701,122251701,122251701
2506,151542271,15,15,42271,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,142014.16,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,897407.99,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,391292.45,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,416640.76,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,439796.62,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,388354.92,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,369854.35,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1351044.25,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1346607.89,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1056095.12,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,87333.3,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,145275.59,4060.0,Bundesministerium für Gesundheit,150442201,150642271,150642271,150642271,151542231,151542231,151442201,151442201,151442201,151342271,151542271
2507,071852701,7,18,52701,Dienstreisen,141865.11,Dienstreisen,106108.86,Dienstreisen,37907.35,Dienstreisen,84306.65,Dienstreisen,97650.33,Dienstreisen,135010.47,Dienstreisen,142735.96,Dienstreisen,143302.82,Dienstreisen,180769.29,Dienstreisen,40813.62,Dienstreisen,18385.36,Dienstreisen,73366.83,1582.0,Bundesministerium der Justiz,071052602,071052602,071852701,071852701,071852701,071852701,071852701,071852701,071852701,071852701,071852701
2508,045313201,4,53,13201,Erlöse aus der Veräußerung von beweglichen Sachen,140317.0,Erlöse aus der Veräußerung von beweglichen Sachen,55366.72,Erlöse aus der Veräußerung von beweglichen Sachen,59991.41,Erlöse aus der Veräußerung von beweglichen Sachen,69648.45,Erlöse aus der Veräußerung von beweglichen Sachen,77628.01,Erlöse aus der Veräußerung von beweglichen Sachen,93790.9,Erlöse aus der Veräußerung von beweglichen Sachen,65116.62,Erlöse aus der Veräußerung von beweglichen Sachen,69865.84,Erlöse aus der Veräußerung von beweglichen Sachen,146432.97,Erlöse aus der Veräußerung von beweglichen Sachen,82122.88,Erlöse aus der Veräußerung von beweglichen Sachen,49569.17,Erlöse aus der Veräußerung von beweglichen Sachen,671613.02,455.0,Bundeskanzler und Bundeskanzleramt,040613201,040613201,040613201,040613201,045313201,045313201,045313201,045213201,045213201,045313201,045313201
2509,122054401,12,20,54401,"Forschung, Untersuchungen und Ähnliches",139871.89,"Forschung, Untersuchungen und Ähnliches",3208751.64,"Forschung, Untersuchungen und Ähnliches",3790297.0,"Forschung, Untersuchungen und Ähnliches",1797316.95,"Forschung, Untersuchungen und Ähnliches",2051778.86,"Forschung, Untersuchungen und Ähnliches",227737.3,"Forschung, Untersuchungen und Ähnliches",141770.92,"Forschung, Untersuchungen und Ähnliches",92657.37,"Forschung, Untersuchungen und Ähnliches",711087.87,"Forschung, Untersuchungen und Ähnliches",140983.43,"Forschung, Untersuchungen und Ähnliches",138509.0,"Forschung, Untersuchungen und Ähnliches",161130.69,3463.0,Bundesministerium für Digitales und Verkehr,122554482,122554482,120254501,120254501,122054401,122054401,122054401,120254401,122054411,122054401,122054401
2510,151251901,15,12,51901,Unterhaltung der Grundstücke und baulichen Anlagen,139745.0,Unterhaltung der Grundstücke und baulichen Anlagen,127745.13,Unterhaltung der Grundstücke und baulichen Anlagen,122165.09,Unterhaltung der Grundstücke und baulichen Anlagen,64898.06,Unterhaltung der Grundstücke und baulichen Anlagen,60273.85,Unterhaltung der Grundstücke und baulichen Anlagen,42097.35,Unterhaltung der Grundstücke und baulichen Anlagen,87554.28,Unterhaltung der Grundstücke und baulichen Anlagen,31533.36,Unterhaltung der Grundstücke und baulichen Anlagen,25209.99,Unterhaltung der Grundstücke und baulichen Anlagen,63757.01,Unterhaltung der Grundstücke und baulichen Anlagen,60332.4,Unterhaltung der Grundstücke und baulichen Anlagen,135497.97,3975.0,Bundesministerium für Gesundheit,150151901,150151901,150151901,150151901,151251901,151251901,151251901,151251901,151251901,151251901,151251901
2511,111552501,11,15,52501,Aus- und Fortbildung,138703.53,Aus- und Fortbildung,84562.77,Aus- und Fortbildung,104165.5,Aus- und Fortbildung,100823.62,Aus- und Fortbildung,128498.37,Aus- und Fortbildung,100704.55,Aus- und Fortbildung,110165.2,Aus- und Fortbildung,177970.78,Aus- und Fortbildung,153227.68,Aus- und Fortbildung,173575.98,Aus- und Fortbildung,131039.02,Aus- und Fortbildung,117352.22,2826.0,Bundesministerium für Arbeit und Soziales,110652501,110652501,111552501,111552501,111552501,111552501,111552501,111552501,111552501,111552501,111552501
2512,122052721,12,20,52721,Dienstreisen,138634.97,Dienstreisen,7200281.49,Dienstreisen,7897684.28,Dienstreisen,279333.48,Dienstreisen,200538.89,Dienstreisen,194824.6,Dienstreisen,227517.23,Dienstreisen,283507.2,Dienstreisen,200351.7,Dienstreisen,39237.54,Dienstreisen,9146.53,Dienstreisen,68486.32,3444.0,Bundesministerium für Digitales und Verkehr,122752602,122752602,121252602,122352601,122052721,122052721,122052721,122052721,122052721,122052721,122052721
2513,151742241,15,17,42241,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,138576.22,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,252864.81,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,199767.71,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,205615.18,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,210916.93,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,202539.55,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,228676.34,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,231715.14,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,234813.64,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,207884.35,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,10000.0,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,157647.27,4151.0,Bundesministerium für Gesundheit,150442241,150442241,150442241,150442241,151442211,151442211,151442211,151442211,151442211,151742241,151742241
2514,111642203,11,16,42203,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,136077.36,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,189119.37,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,181692.11,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,186034.55,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,180684.97,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,150820.62,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,179308.92,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,234651.56,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,287657.94,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,390266.03,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,574729.07,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,160035.57,2869.0,Bundesministerium für Arbeit und Soziales,110742203,110742203,111642203,111642203,111642203,111642203,062142203,062142203,062142203,062142203,111642203
2515,045351801,4,53,51801,Mieten und Pachten,133987.93,Mieten und Pachten,201016.9,Mieten und Pachten,210426.78,Mieten und Pachten,139244.9,Mieten und Pachten,128137.91,Mieten und Pachten,77488.88,Mieten und Pachten,79559.56,Mieten und Pachten,80586.64,Mieten und Pachten,93295.89,Mieten und Pachten,102694.1,Mieten und Pachten,90965.78,Mieten und Pachten,193821.48,471.0,Bundeskanzler und Bundeskanzleramt,040351801,040351801,040351801,040351801,045351801,045351801,045351801,045351801,045351801,045351801,045351801
2516,045242202,4,52,42202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,132554.62,Bezüge und Nebenleistungen der beamteten Hilfskräfte,36713.54,Bezüge und Nebenleistungen der beamteten Hilfskräfte,76631.39,Bezüge und Nebenleistungen der beamteten Hilfskräfte,98372.24,Bezüge und Nebenleistungen der beamteten Hilfskräfte,59668.11,Bezüge und Nebenleistungen der beamteten Hilfskräfte,355735.81,Bezüge und Nebenleistungen der beamteten Hilfskräfte,302281.74,Bezüge und Nebenleistungen der beamteten Hilfskräfte,599038.2,Bezüge und Nebenleistungen der beamteten Hilfskräfte,711207.85,Bezüge und Nebenleistungen der beamteten Hilfskräfte,476145.32,Bezüge und Nebenleistungen der beamteten Hilfskräfte,392660.6,Bezüge und Nebenleistungen der beamteten Hilfskräfte,387087.47,433.0,Bundeskanzler und Bundeskanzleramt,040642202,040942202,040842202,040842202,045242202,045242202,045242202,045242202,045242202,045242202,045242202
2517,071653999,7,16,53999,Vermischte Verwaltungsausgaben,131703.57,Vermischte Verwaltungsausgaben,17588.7,Vermischte Verwaltungsausgaben,210382.21,Vermischte Verwaltungsausgaben,231862.07,Vermischte Verwaltungsausgaben,145189.7,Vermischte Verwaltungsausgaben,251388.85,Vermischte Verwaltungsausgaben,182499.87,Vermischte Verwaltungsausgaben,163062.05,Vermischte Verwaltungsausgaben,173568.36,Vermischte Verwaltungsausgaben,106329.02,Vermischte Verwaltungsausgaben,137097.23,Vermischte Verwaltungsausgaben,152274.9,1550.0,Bundesministerium der Justiz,070453999,081653999,081653999,081653999,081653999,071653999,071653999,071653999,071653999,071653999,071653999
2518,063454711,6,34,54711,Nicht aufteilbare sächliche Verwaltungsausgaben,131247.08,Nicht aufteilbare sächliche Verwaltungsausgaben,558917.78,Nicht aufteilbare sächliche Verwaltungsausgaben,585355.56,Nicht aufteilbare sächliche Verwaltungsausgaben,54186.75,Nicht aufteilbare sächliche Verwaltungsausgaben,14479.62,Nicht aufteilbare sächliche Verwaltungsausgaben,128685.16,Nicht aufteilbare sächliche Verwaltungsausgaben,146623.15,Nicht aufteilbare sächliche Verwaltungsausgaben,132528.99,Nicht aufteilbare sächliche Verwaltungsausgaben,95322.69,Nicht aufteilbare sächliche Verwaltungsausgaben,171743.17,Nicht aufteilbare sächliche Verwaltungsausgaben,63066.5,Nicht aufteilbare sächliche Verwaltungsausgaben,135240.15,1370.0,Bundesministerium des Innern und für Heimat,063354301,063354301,063454711,061754711,061754711,061754711,061754711,063454711,063454711,063454711,063454711
2519,121581201,12,15,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",130084.32,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",452798.59,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",569680.18,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",493622.64,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",747412.42,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",380562.38,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2235613.87,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",418534.86,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",139676.85,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",5832108.2,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2670843.34,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",251657.57,3268.0,Bundesministerium für Digitales und Verkehr,120881211,121481221,121481221,121481221,121581201,121581201,121581201,121581201,121581201,121581201,121581201
2520,121452711,12,14,52711,Dienstreisen,129052.93,Dienstreisen,309414.32,Dienstreisen,652708.12,Dienstreisen,402856.35,Dienstreisen,284951.39,Dienstreisen,141073.66,Dienstreisen,148903.64,Dienstreisen,169663.2,Dienstreisen,156571.25,Dienstreisen,41030.72,Dienstreisen,21626.51,Dienstreisen,68465.35,3217.0,Bundesministerium für Digitales und Verkehr,122518212,121054301,121054301,121054301,121452711,121452711,121452711,121452711,121452711,121452711,121452711
2521,140817301,14,8,17301,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,129040.15,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,287019.7,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,242817.19,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,238804.04,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,267554.34,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,170052.25,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,226738.52,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,1278365.82,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,151350.0,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,160171.85,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,167971.59,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden,129170.07,3733.0,Bundesministerium der Verteidigung,141217301,141217301,141217301,141217301,140817301,140817301,140817301,140817301,140817301,140817301,140817301
