,index,Epl.,Kap.,Tit.,Ist 2017,Zweckbestimmung,ministries,2017 id,id_nlp_help,id_nlp,2017 Zweckbestimmung,id
4609,2168,10,10,15201,13969.69,Zinsen aus Darlehen zur Förderung der Flurbereinigung,Bundesministerium für Ernährung und Landwirtschaft,101015201,Bundesministerium für Ernährung und Landwirtschaft einsnull einsfünfzweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einsnull einsfünfzweinulleins  Zinsen aus Darlehen zur Förderung der Flurbereinigung,Zinsen aus Darlehen zur Förderung der Flurbereinigung,101015201
4610,3754,15,12,42729,13762.63,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Gesundheit,151242729,Bundesministerium für Gesundheit einszwei vierzweisiebenzweineun ,"Bundesministerium für Gesundheit einszwei vierzweisiebenzweineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151242729
4611,4149,16,14,45301,13752.52,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161445301,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier vierfünfdreinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",,
4612,488,4,55,53204,13739.53,Kosten der Beschaffung und Erhaltung von Archivalien,Bundeskanzler und Bundeskanzleramt,045553204,Bundeskanzler und Bundeskanzleramt fünffünf fünfdreizweinullvier ,Bundeskanzler und Bundeskanzleramt fünffünf fünfdreizweinullvier  Kosten der Beschaffung und Erhaltung von Archivalien,,
4613,950,6,16,11901,13723.43,Einnahmen aus Veröffentlichungen,Bundesministerium des Innern und für Heimat,061611901,Bundesministerium des Innern und für Heimat einssechs einseinsneunnulleins ,Bundesministerium des Innern und für Heimat einssechs einseinsneunnulleins  Einnahmen aus Veröffentlichungen,,
4614,3906,15,17,81211,13660.87,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Gesundheit,151781211,Bundesministerium für Gesundheit einssieben achteinszweieinseins ,"Bundesministerium für Gesundheit einssieben achteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",,
4615,1499,7,19,11999,13640.35,Vermischte Einnahmen,Bundesministerium der Justiz,071911999,Bundesministerium der Justiz einsneun einseinsneunneunneun ,Bundesministerium der Justiz einsneun einseinsneunneunneun  Vermischte Einnahmen,,
4616,2362,10,16,53201,13572.85,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium für Ernährung und Landwirtschaft,101653201,Bundesministerium für Ernährung und Landwirtschaft einssechs fünfdreizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einssechs fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,101653201
4617,3783,15,13,81201,13245.12,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Gesundheit,151381201,Bundesministerium für Gesundheit einsdrei achteinszweinulleins ,"Bundesministerium für Gesundheit einsdrei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",,
4618,4236,16,16,68609,13129.04,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161668609,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs sechsachtsechsnullneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs sechsachtsechsnullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs",Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,161668609
4619,3392,14,1,28601,13033.95,Erstattungen der NATO für Unterstützungsleistungen und Aufwendungen der Bundesrepublik Deutschland,Bundesministerium der Verteidigung,140128601,Bundesministerium der Verteidigung nulleins zweiachtsechsnulleins ,Bundesministerium der Verteidigung nulleins zweiachtsechsnulleins  Erstattungen der NATO für Unterstützungsleistungen und Aufwendungen der Bundesrepublik Deutschland,Erstattungen der NATO für Unterstützungsleistungen und Aufwendungen der Bundesrepublik Deutschland,140128601
4620,3139,12,17,42719,12945.88,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,121742719,Bundesministerium für Digitales und Verkehr einssieben vierzweisiebeneinsneun ,"Bundesministerium für Digitales und Verkehr einssieben vierzweisiebeneinsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",122842709
4621,4368,17,12,51801,12913.66,Mieten und Pachten,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171251801,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfeinsachtnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfeinsachtnulleins  Mieten und Pachten",Gerichts- und ähnliche Kosten,171552601
4622,732,6,1,68545,12869.0,"Zuschüsse zur Förderung von Forschungsvorhaben, Wettbewerben und Veröffentlichungen insbesondere in Verfassungsrecht, Verwaltungswissenschaften und Kommunalwesen",Bundesministerium des Innern und für Heimat,060168545,Bundesministerium des Innern und für Heimat nulleins sechsachtfünfvierfünf ,"Bundesministerium des Innern und für Heimat nulleins sechsachtfünfvierfünf  Zuschüsse zur Förderung von Forschungsvorhaben, Wettbewerben und Veröffentlichungen insbesondere in Verfassungsrecht, Verwaltungswissenschaften und Kommunalwesen","Zuschüsse zur Förderung von Forschungsvorhaben, Wettbewerben und Veröffentlichungen insbesondere in Verfassungsrecht, Verwaltungswissenschaften und Kommunalwesen",060168545
4624,3377,12,23,51901,12715.83,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,122351901,Bundesministerium für Digitales und Verkehr zweidrei fünfeinsneunnulleins ,Bundesministerium für Digitales und Verkehr zweidrei fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,122351901
4625,2678,11,16,11999,12689.95,Vermischte Einnahmen,Bundesministerium für Arbeit und Soziales,111611999,Bundesministerium für Arbeit und Soziales einssechs einseinsneunneunneun ,Bundesministerium für Arbeit und Soziales einssechs einseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,110211999
4626,4434,19,11,45202,12614.96,Unfallversicherung Bund und Bahn,Bundesverfassungsgericht,191145202,Bundesverfassungsgericht einseins vierfünfzweinullzwei ,Bundesverfassungsgericht einseins vierfünfzweinullzwei  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,191145202
4627,3075,12,15,12401,12520.8,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium für Digitales und Verkehr,121512401,Bundesministerium für Digitales und Verkehr einsfünf einszweiviernulleins ,"Bundesministerium für Digitales und Verkehr einsfünf einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung",,
4628,3899,15,17,13201,12484.28,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Gesundheit,151713201,Bundesministerium für Gesundheit einssieben einsdreizweinulleins ,Bundesministerium für Gesundheit einssieben einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,151713201
4629,4206,16,16,12401,12472.23,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161612401,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs einszweiviernulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",161212401
4631,2576,11,12,51901,12422.17,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Arbeit und Soziales,111251901,Bundesministerium für Arbeit und Soziales einszwei fünfeinsneunnulleins ,Bundesministerium für Arbeit und Soziales einszwei fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,111251901
4632,4254,16,17,98103,12390.55,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161798103,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssieben neunachteinsnulldrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssieben neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7",,
4633,470,4,55,11999,12382.5,Vermischte Einnahmen,Bundeskanzler und Bundeskanzleramt,045511999,Bundeskanzler und Bundeskanzleramt fünffünf einseinsneunneunneun ,Bundeskanzler und Bundeskanzleramt fünffünf einseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,045411999
4635,185,3,12,41101,12276.0,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,Bundesrat,031241101,Bundesrat einszwei viereinseinsnulleins ,Bundesrat einszwei viereinseinsnulleins  Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,031241101
4636,1400,7,13,51901,12273.88,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium der Justiz,071351901,Bundesministerium der Justiz einsdrei fünfeinsneunnulleins ,Bundesministerium der Justiz einsdrei fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,,
4637,2789,12,1,51921,12269.34,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,120151921,Bundesministerium für Digitales und Verkehr nulleins fünfeinsneunzweieins ,Bundesministerium für Digitales und Verkehr nulleins fünfeinsneunzweieins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,120151921
4638,50,1,13,53201,12187.51,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundespräsident und Bundespräsidialamt,011353201,Bundespräsident und Bundespräsidialamt einsdrei fünfdreizweinulleins ,Bundespräsident und Bundespräsidialamt einsdrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,011353201
4639,2332,10,15,71101,12147.36,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Ernährung und Landwirtschaft,101571101,Bundesministerium für Ernährung und Landwirtschaft einsfünf siebeneinseinsnulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsfünf siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten",Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,101098103
4640,2645,11,14,51401,12131.6,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Arbeit und Soziales,111451401,Bundesministerium für Arbeit und Soziales einsvier fünfeinsviernulleins ,"Bundesministerium für Arbeit und Soziales einsvier fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",111251411
4641,1280,6,34,38103,12065.28,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundesministerium des Innern und für Heimat,063438103,Bundesministerium des Innern und für Heimat dreivier dreiachteinsnulldrei ,Bundesministerium des Innern und für Heimat dreivier dreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,063438103
4642,3214,12,19,68703,12000.0,Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),Bundesministerium für Digitales und Verkehr,121968703,Bundesministerium für Digitales und Verkehr einsneun sechsachtsiebennulldrei ,Bundesministerium für Digitales und Verkehr einsneun sechsachtsiebennulldrei  Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),Zusammenarbeit europäischer meereskundlicher Institutionen im Hinblick auf Aufbau und Betrieb eines operationellen ozeanographischen Beobachtungssystems (EuroGOOS),121968703
4643,2023,9,16,45351,11949.07,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Wirtschaft und Klimaschutz,091645351,Bundesministerium für Wirtschaft und Klimaschutz einssechs vierfünfdreifünfeins ,"Bundesministerium für Wirtschaft und Klimaschutz einssechs vierfünfdreifünfeins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Nicht aufteilbare sächliche Verwaltungsausgaben,091654731
4644,311,4,51,52901,11688.14,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Bundeskanzler und Bundeskanzleramt,045152901,Bundeskanzler und Bundeskanzleramt fünfeins fünfzweineunnulleins ,Bundeskanzler und Bundeskanzleramt fünfeins fünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,045152901
4645,4216,16,16,81211,11376.4,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161681211,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs achteinszweieinseins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs achteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",161381211
4646,1608,8,12,12401,11367.06,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium der Finanzen,081212401,Bundesministerium der Finanzen einszwei einszweiviernulleins ,"Bundesministerium der Finanzen einszwei einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",081512401
4647,449,4,53,54701,11298.9,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundeskanzler und Bundeskanzleramt,045354701,Bundeskanzler und Bundeskanzleramt fünfdrei fünfviersiebennulleins ,Bundeskanzler und Bundeskanzleramt fünfdrei fünfviersiebennulleins  Nicht aufteilbare sächliche Verwaltungsausgaben,,
4648,4104,16,13,12401,11202.76,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161312401,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei einszweiviernulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung",,
4649,4114,16,13,81211,11105.29,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161381211,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei achteinszweieinseins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei achteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",,
4650,4415,17,15,45301,11095.29,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Bundesministerium für Familie, Senioren, Frauen und Jugend",171545301,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünf vierfünfdreinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünf vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),171253202
4651,469,4,55,11901,11032.44,Einnahmen aus Veröffentlichungen,Bundeskanzler und Bundeskanzleramt,045511901,Bundeskanzler und Bundeskanzleramt fünffünf einseinsneunnulleins ,Bundeskanzler und Bundeskanzleramt fünffünf einseinsneunnulleins  Einnahmen aus Veröffentlichungen,Einnahmen aus Veröffentlichungen,045311901
4652,2037,9,16,51801,10955.14,Mieten und Pachten,Bundesministerium für Wirtschaft und Klimaschutz,091651801,Bundesministerium für Wirtschaft und Klimaschutz einssechs fünfeinsachtnulleins ,Bundesministerium für Wirtschaft und Klimaschutz einssechs fünfeinsachtnulleins  Mieten und Pachten,Mieten und Pachten,091351831
4654,3537,14,8,15301,10796.04,Zinseinnahmen aus Darlehen an Gemeinden und Gemeindeverbände,Bundesministerium der Verteidigung,140815301,Bundesministerium der Verteidigung nullacht einsfünfdreinulleins ,Bundesministerium der Verteidigung nullacht einsfünfdreinulleins  Zinseinnahmen aus Darlehen an Gemeinden und Gemeindeverbände,,
4656,1479,7,18,98103,10625.0,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium der Justiz,071898103,Bundesministerium der Justiz einsacht neunachteinsnulldrei ,Bundesministerium der Justiz einsacht neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,071898103
4657,2631,11,13,41241,10607.16,Aufwandsentschädigungen für den Vorsitzenden und die Mitglieder der Mindestlohnkommission,Bundesministerium für Arbeit und Soziales,111341241,Bundesministerium für Arbeit und Soziales einsdrei viereinszweiviereins ,Bundesministerium für Arbeit und Soziales einsdrei viereinszweiviereins  Aufwandsentschädigungen für den Vorsitzenden und die Mitglieder der Mindestlohnkommission,Aufwandsentschädigungen für den Vorsitzenden und die Mitglieder der Mindestlohnkommission,111341241
4658,4297,17,2,66101,10511.87,"Zuschüsse im Rahmen der Sonderfazilität ""Schutz in Flüchtlingsunterkünften"" der KfW-Bankengruppe","Bundesministerium für Familie, Senioren, Frauen und Jugend",170266101,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechssechseinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechssechseinsnulleins  Zuschüsse im Rahmen der Sonderfazilität ""Schutz in Flüchtlingsunterkünften"" der KfW-Bankengruppe","Zuschüsse im Rahmen der Sonderfazilität ""Schutz in Flüchtlingsunterkünften"" der KfW-Bankengruppe",170266101
4659,3014,12,13,38103,10400.25,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundesministerium für Digitales und Verkehr,121338103,Bundesministerium für Digitales und Verkehr einsdrei dreiachteinsnulldrei ,Bundesministerium für Digitales und Verkehr einsdrei dreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,122838103
4660,1245,6,29,68409,10253.69,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",Bundesministerium des Innern und für Heimat,062968409,Bundesministerium des Innern und für Heimat zweineun sechsachtviernullneun ,"Bundesministerium des Innern und für Heimat zweineun sechsachtviernullneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",062968409
4661,3225,12,19,51121,10206.88,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Digitales und Verkehr,121951121,Bundesministerium für Digitales und Verkehr einsneun fünfeinseinszweieins ,"Bundesministerium für Digitales und Verkehr einsneun fünfeinseinszweieins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",121951121
4662,4097,16,12,68409,10174.25,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161268409,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei sechsachtviernullneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei sechsachtviernullneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",161268409
4663,1415,7,14,42709,10149.04,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium der Justiz,071442709,Bundesministerium der Justiz einsvier vierzweisiebennullneun ,"Bundesministerium der Justiz einsvier vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
4664,2451,11,3,28601,10124.21,Erstattung von Versorgungsleistungen durch fremde Staaten aufgrund inter- und supranationaler Verträge und Übereinkommen,Bundesministerium für Arbeit und Soziales,110328601,Bundesministerium für Arbeit und Soziales nulldrei zweiachtsechsnulleins ,Bundesministerium für Arbeit und Soziales nulldrei zweiachtsechsnulleins  Erstattung von Versorgungsleistungen durch fremde Staaten aufgrund inter- und supranationaler Verträge und Übereinkommen,,
4665,3892,15,16,68409,10075.72,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",Bundesministerium für Gesundheit,151668409,Bundesministerium für Gesundheit einssechs sechsachtviernullneun ,"Bundesministerium für Gesundheit einssechs sechsachtviernullneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",151668409
4667,471,4,55,12401,10004.55,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundeskanzler und Bundeskanzleramt,045512401,Bundeskanzler und Bundeskanzleramt fünffünf einszweiviernulleins ,"Bundeskanzler und Bundeskanzleramt fünffünf einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",045312401
4668,3032,12,13,68709,10000.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Bundesministerium für Digitales und Verkehr,121368709,Bundesministerium für Digitales und Verkehr einsdrei sechsachtsiebennullneun ,Bundesministerium für Digitales und Verkehr einsdrei sechsachtsiebennullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,121368709
4669,738,6,2,98103,9979.34,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium des Innern und für Heimat,060298103,Bundesministerium des Innern und für Heimat nullzwei neunachteinsnulldrei ,Bundesministerium des Innern und für Heimat nullzwei neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,060398103
4670,276,4,31,44357,9944.89,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundeskanzler und Bundeskanzleramt,043144357,Bundeskanzler und Bundeskanzleramt dreieins viervierdreifünfsieben ,Bundeskanzler und Bundeskanzleramt dreieins viervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,043144357
4671,1368,7,12,98103,9934.52,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium der Justiz,071298103,Bundesministerium der Justiz einszwei neunachteinsnulldrei ,Bundesministerium der Justiz einszwei neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,071298103
4672,3339,12,21,53221,9931.51,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium für Digitales und Verkehr,122153221,Bundesministerium für Digitales und Verkehr zweieins fünfdreizweizweieins ,Bundesministerium für Digitales und Verkehr zweieins fünfdreizweizweieins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,122153221
4673,1834,9,12,98103,9895.0,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium für Wirtschaft und Klimaschutz,091298103,Bundesministerium für Wirtschaft und Klimaschutz einszwei neunachteinsnulldrei ,Bundesministerium für Wirtschaft und Klimaschutz einszwei neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,091298103
4674,455,4,54,11999,9894.92,Vermischte Einnahmen,Bundeskanzler und Bundeskanzleramt,045411999,Bundeskanzler und Bundeskanzleramt fünfvier einseinsneunneunneun ,Bundeskanzler und Bundeskanzleramt fünfvier einseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,041511999
