,index,Epl.,Kap.,Tit.,Ist 2021,Zweckbestimmung,ministries,2021 id,id_nlp_help,id_nlp,2021 Zweckbestimmung,id
4301,2077,9,12,81101,74597.38,Erwerb von Fahrzeugen,Bundesministerium für Wirtschaft und Klimaschutz,091281101,Bundesministerium für Wirtschaft und Klimaschutz einszwei achteinseinsnulleins ,Bundesministerium für Wirtschaft und Klimaschutz einszwei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,091281101
4302,1252,6,24,11101,74525.89,"Gebühren, sonstige Entgelte",Bundesministerium des Innern und für Heimat,062411101,Bundesministerium des Innern und für Heimat zweivier einseinseinsnulleins ,"Bundesministerium des Innern und für Heimat zweivier einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",062411101
4303,2441,10,12,13201,74467.47,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Ernährung und Landwirtschaft,101213201,Bundesministerium für Ernährung und Landwirtschaft einszwei einsdreizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einszwei einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,101213201
4304,1925,8,16,71101,74420.91,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Finanzen,081671101,Bundesministerium der Finanzen einssechs siebeneinseinsnulleins ,"Bundesministerium der Finanzen einssechs siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",081671101
4305,871,6,4,16113,74264.58,Zinseinnahmen von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm),Bundesministerium des Innern und für Heimat,060416113,Bundesministerium des Innern und für Heimat nullvier einssechseinseinsdrei ,Bundesministerium des Innern und für Heimat nullvier einssechseinseinsdrei  Zinseinnahmen von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm),,
4306,1864,8,13,45909,74072.87,Vermischte Personalausgaben,Bundesministerium der Finanzen,081345909,Bundesministerium der Finanzen einsdrei vierfünfneunnullneun ,Bundesministerium der Finanzen einsdrei vierfünfneunnullneun  Vermischte Personalausgaben,Vermischte Personalausgaben,081345909
4307,53,1,13,63403,73892.82,Zuweisungen an den Versorgungsfonds,Bundespräsident und Bundespräsidialamt,011363403,Bundespräsident und Bundespräsidialamt einsdrei sechsdreiviernulldrei ,Bundespräsident und Bundespräsidialamt einsdrei sechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,011363403
4308,161,2,17,42201,73815.77,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Deutscher Bundestag,021742201,Deutscher Bundestag einssieben vierzweizweinulleins ,Deutscher Bundestag einssieben vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,021742201
4309,143,2,13,52701,73753.71,Dienstreisen,Deutscher Bundestag,021352701,Deutscher Bundestag einsdrei fünfzweisiebennulleins ,Deutscher Bundestag einsdrei fünfzweisiebennulleins  Dienstreisen,Dienstreisen,021352701
4310,1601,7,13,81101,73592.76,Erwerb von Fahrzeugen,Bundesministerium der Justiz,071381101,Bundesministerium der Justiz einsdrei achteinseinsnulleins ,Bundesministerium der Justiz einsdrei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,071281101
4313,1715,7,19,52701,73242.93,Dienstreisen,Bundesministerium der Justiz,071952701,Bundesministerium der Justiz einsneun fünfzweisiebennulleins ,Bundesministerium der Justiz einsneun fünfzweisiebennulleins  Dienstreisen,Dienstreisen,071952701
4314,1764,8,2,82101,73216.43,Erwerb von Grundstücken,Bundesministerium der Finanzen,080282101,Bundesministerium der Finanzen nullzwei achtzweieinsnulleins ,Bundesministerium der Finanzen nullzwei achtzweieinsnulleins  Erwerb von Grundstücken,Erwerb von Grundstücken,080282101
4315,3230,12,12,54601,73165.29,Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020,Bundesministerium für Digitales und Verkehr,121254601,Bundesministerium für Digitales und Verkehr einszwei fünfviersechsnulleins ,Bundesministerium für Digitales und Verkehr einszwei fünfviersechsnulleins  Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020,,
4316,767,6,1,42821,72923.77,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium des Innern und für Heimat,060142821,Bundesministerium des Innern und für Heimat nulleins vierzweiachtzweieins ,Bundesministerium des Innern und für Heimat nulleins vierzweiachtzweieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
4317,3228,12,12,38103,72840.99,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundesministerium für Digitales und Verkehr,121238103,Bundesministerium für Digitales und Verkehr einszwei dreiachteinsnulldrei ,Bundesministerium für Digitales und Verkehr einszwei dreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,122038103
4318,2617,10,17,52701,72462.06,Dienstreisen,Bundesministerium für Ernährung und Landwirtschaft,101752701,Bundesministerium für Ernährung und Landwirtschaft einssieben fünfzweisiebennulleins ,Bundesministerium für Ernährung und Landwirtschaft einssieben fünfzweisiebennulleins  Dienstreisen,Dienstreisen,101752701
4319,2767,11,11,38107,72296.86,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Bundesministerium für Arbeit und Soziales,111138107,Bundesministerium für Arbeit und Soziales einseins dreiachteinsnullsieben ,Bundesministerium für Arbeit und Soziales einseins dreiachteinsnullsieben  Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,061138107
4320,3342,12,15,53909,72161.91,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,121553909,Bundesministerium für Digitales und Verkehr einsfünf fünfdreineunnullneun ,Bundesministerium für Digitales und Verkehr einsfünf fünfdreineunnullneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,121553909
4322,746,5,14,52701,71943.72,Dienstreisen,Auswärtiges Amt,051452701,Auswärtiges Amt einsvier fünfzweisiebennulleins ,Auswärtiges Amt einsvier fünfzweisiebennulleins  Dienstreisen,Dienstreisen,051452701
4323,1918,8,16,51401,71565.66,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium der Finanzen,081651401,Bundesministerium der Finanzen einssechs fünfeinsviernulleins ,"Bundesministerium der Finanzen einssechs fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",081651401
4324,1626,7,15,11999,71554.5,Vermischte Einnahmen,Bundesministerium der Justiz,071511999,Bundesministerium der Justiz einsfünf einseinsneunneunneun ,Bundesministerium der Justiz einsfünf einseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,071511999
4325,3205,12,11,53101,71548.6,Abgeltung von Ansprüchen nach dem Urheberrecht,Bundesministerium für Digitales und Verkehr,121153101,Bundesministerium für Digitales und Verkehr einseins fünfdreieinsnulleins ,Bundesministerium für Digitales und Verkehr einseins fünfdreieinsnulleins  Abgeltung von Ansprüchen nach dem Urheberrecht,Abgeltung von Ansprüchen nach dem Urheberrecht,121153101
4326,421,4,52,81201,71110.9,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundeskanzler und Bundeskanzleramt,045281201,Bundeskanzler und Bundeskanzleramt fünfzwei achteinszweinulleins ,"Bundeskanzler und Bundeskanzleramt fünfzwei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",045681201
4327,4630,19,11,45909,71009.08,Vermischte Personalausgaben,Bundesverfassungsgericht,191145909,Bundesverfassungsgericht einseins vierfünfneunnullneun ,Bundesverfassungsgericht einseins vierfünfneunnullneun  Vermischte Personalausgaben,Vermischte Personalausgaben,191145909
4328,2406,10,10,68601,70890.3,Förderung von Wettbewerben und Vergabe von Ehrenpreisen,Bundesministerium für Ernährung und Landwirtschaft,101068601,Bundesministerium für Ernährung und Landwirtschaft einsnull sechsachtsechsnulleins ,Bundesministerium für Ernährung und Landwirtschaft einsnull sechsachtsechsnulleins  Förderung von Wettbewerben und Vergabe von Ehrenpreisen,Förderung von Wettbewerben und Vergabe von Ehrenpreisen,101068601
4329,1722,7,19,81201,70712.73,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium der Justiz,071981201,Bundesministerium der Justiz einsneun achteinszweinulleins ,"Bundesministerium der Justiz einsneun achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",071981201
4330,1249,6,23,42211,70629.53,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium des Innern und für Heimat,062342211,Bundesministerium des Innern und für Heimat zweidrei vierzweizweieinseins ,Bundesministerium des Innern und für Heimat zweidrei vierzweizweieinseins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,,
4331,1019,6,14,45301,69873.47,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium des Innern und für Heimat,061445301,Bundesministerium des Innern und für Heimat einsvier vierfünfdreinulleins ,"Bundesministerium des Innern und für Heimat einsvier vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",061445301
4332,4797,23,11,53204,69717.47,Betreuung von Delegationen und internationalen Besuchern,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231153204,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins fünfdreizweinullvier ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins fünfdreizweinullvier  Betreuung von Delegationen und internationalen Besuchern,Betreuung von Delegationen und internationalen Besuchern,231153204
4333,2158,9,14,42851,69390.61,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Wirtschaft und Klimaschutz,091442851,Bundesministerium für Wirtschaft und Klimaschutz einsvier vierzweiachtfünfeins ,Bundesministerium für Wirtschaft und Klimaschutz einsvier vierzweiachtfünfeins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,091442851
4334,4737,21,12,81201,69363.22,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,211281201,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einszwei achteinszweinulleins ,"Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einszwei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",211281201
4335,1737,8,1,68122,69357.96,Härteausgleich für den Unterhalt von Kindern nach Maßgabe besonderer Verwaltungsvorschriften,Bundesministerium der Finanzen,080168122,Bundesministerium der Finanzen nulleins sechsachteinszweizwei ,Bundesministerium der Finanzen nulleins sechsachteinszweizwei  Härteausgleich für den Unterhalt von Kindern nach Maßgabe besonderer Verwaltungsvorschriften,Härteausgleich für den Unterhalt von Kindern nach Maßgabe besonderer Verwaltungsvorschriften,080168122
4336,1662,7,17,42709,69276.94,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium der Justiz,071742709,Bundesministerium der Justiz einssieben vierzweisiebennullneun ,"Bundesministerium der Justiz einssieben vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",071742709
4337,953,6,11,98103,69128.36,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium des Innern und für Heimat,061198103,Bundesministerium des Innern und für Heimat einseins neunachteinsnulldrei ,Bundesministerium des Innern und für Heimat einseins neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,061198103
4338,2927,11,16,53919,69107.69,Vermischte Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,111653919,Bundesministerium für Arbeit und Soziales einssechs fünfdreineuneinsneun ,Bundesministerium für Arbeit und Soziales einssechs fünfdreineuneinsneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,111653919
4339,4966,30,11,54301,68706.76,Veröffentlichungen und Fachinformationen,Bundesministerium für Bildung und Forschung,301154301,Bundesministerium für Bildung und Forschung einseins fünfvierdreinulleins ,Bundesministerium für Bildung und Forschung einseins fünfvierdreinulleins  Veröffentlichungen und Fachinformationen,Veröffentlichungen und Fachinformationen,301154301
4340,4570,17,13,68101,68277.34,Schadenersatzansprüche Dritter,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171368101,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei sechsachteinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei sechsachteinsnulleins  Schadenersatzansprüche Dritter",Schadenersatzansprüche Dritter,171368101
4341,4542,17,12,13201,68003.5,Erlöse aus der Veräußerung von beweglichen Sachen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171213201,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei einsdreizweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen",Erlöse aus der Veräußerung von beweglichen Sachen,171213201
4342,473,4,55,11101,67729.97,"Gebühren, sonstige Entgelte",Bundeskanzler und Bundeskanzleramt,045511101,Bundeskanzler und Bundeskanzleramt fünffünf einseinseinsnulleins ,"Bundeskanzler und Bundeskanzleramt fünffünf einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",041211101
4343,3641,12,28,53909,67556.99,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,122853909,Bundesministerium für Digitales und Verkehr zweiacht fünfdreineunnullneun ,Bundesministerium für Digitales und Verkehr zweiacht fünfdreineunnullneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,122853909
4344,4359,16,13,81101,67465.02,Erwerb von Fahrzeugen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161381101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei achteinseinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei achteinseinsnulleins  Erwerb von Fahrzeugen",Erwerb von Fahrzeugen,161481101
4345,3307,12,14,81101,67422.74,Erwerb von Fahrzeugen,Bundesministerium für Digitales und Verkehr,121481101,Bundesministerium für Digitales und Verkehr einsvier achteinseinsnulleins ,Bundesministerium für Digitales und Verkehr einsvier achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,121381101
4346,280,4,31,45202,67115.14,Unfallversicherung Bund und Bahn,Bundeskanzler und Bundeskanzleramt,043145202,Bundeskanzler und Bundeskanzleramt dreieins vierfünfzweinullzwei ,Bundeskanzler und Bundeskanzleramt dreieins vierfünfzweinullzwei  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,043145202
4347,3410,12,18,53205,67100.08,Ausbildung von Schiffsoffizieren der Handelsmarine für Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements,Bundesministerium für Digitales und Verkehr,121853205,Bundesministerium für Digitales und Verkehr einsacht fünfdreizweinullfünf ,Bundesministerium für Digitales und Verkehr einsacht fünfdreizweinullfünf  Ausbildung von Schiffsoffizieren der Handelsmarine für Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements,Ausbildung von Schiffsoffizieren der Handelsmarine für Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements,121853205
4349,51,1,13,53201,66446.25,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundespräsident und Bundespräsidialamt,011353201,Bundespräsident und Bundespräsidialamt einsdrei fünfdreizweinulleins ,Bundespräsident und Bundespräsidialamt einsdrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,011353201
4350,3580,12,21,42729,66405.92,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,122142729,Bundesministerium für Digitales und Verkehr zweieins vierzweisiebenzweineun ,"Bundesministerium für Digitales und Verkehr zweieins vierzweisiebenzweineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",122142729
4351,2686,11,3,68504,66056.1,Förderung des überregionalen Erfahrungsaustausches,Bundesministerium für Arbeit und Soziales,110368504,Bundesministerium für Arbeit und Soziales nulldrei sechsachtfünfnullvier ,Bundesministerium für Arbeit und Soziales nulldrei sechsachtfünfnullvier  Förderung des überregionalen Erfahrungsaustausches,Förderung des überregionalen Erfahrungsaustausches,110368504
4352,2761,11,10,63206,65974.6,Leistungen aufgrund rechtlicher Verpflichtungen des Bundes für Fürsorgezwecke,Bundesministerium für Arbeit und Soziales,111063206,Bundesministerium für Arbeit und Soziales einsnull sechsdreizweinullsechs ,Bundesministerium für Arbeit und Soziales einsnull sechsdreizweinullsechs  Leistungen aufgrund rechtlicher Verpflichtungen des Bundes für Fürsorgezwecke,Leistungen aufgrund rechtlicher Verpflichtungen des Bundes für Fürsorgezwecke,111063206
4353,1537,7,11,98107,65511.23,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Bundesministerium der Justiz,071198107,Bundesministerium der Justiz einseins neunachteinsnullsieben ,Bundesministerium der Justiz einseins neunachteinsnullsieben  Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,041198107
4354,1139,6,19,52701,65474.28,Dienstreisen,Bundesministerium des Innern und für Heimat,061952701,Bundesministerium des Innern und für Heimat einsneun fünfzweisiebennulleins ,Bundesministerium des Innern und für Heimat einsneun fünfzweisiebennulleins  Dienstreisen,Dienstreisen,061952701
4355,2851,11,13,51121,65343.79,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Arbeit und Soziales,111351121,Bundesministerium für Arbeit und Soziales einsdrei fünfeinseinszweieins ,"Bundesministerium für Arbeit und Soziales einsdrei fünfeinseinszweieins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",111351121
4356,432,4,53,68701,65183.58,Beiträge an Organisationen,Bundeskanzler und Bundeskanzleramt,045368701,Bundeskanzler und Bundeskanzleramt fünfdrei sechsachtsiebennulleins ,Bundeskanzler und Bundeskanzleramt fünfdrei sechsachtsiebennulleins  Beiträge an Organisationen,Beiträge an Organisationen,045368701
4357,4142,15,16,13201,64752.33,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Gesundheit,151613201,Bundesministerium für Gesundheit einssechs einsdreizweinulleins ,Bundesministerium für Gesundheit einssechs einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,151613201
4358,1254,6,24,12401,64376.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium des Innern und für Heimat,062412401,Bundesministerium des Innern und für Heimat zweivier einszweiviernulleins ,"Bundesministerium des Innern und für Heimat zweivier einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",062412401
4359,3005,12,1,51921,64343.37,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,120151921,Bundesministerium für Digitales und Verkehr nulleins fünfeinsneunzweieins ,Bundesministerium für Digitales und Verkehr nulleins fünfeinsneunzweieins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,120151921
4360,328,4,51,52703,64172.66,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,Bundeskanzler und Bundeskanzleramt,045152703,Bundeskanzler und Bundeskanzleramt fünfeins fünfzweisiebennulldrei ,Bundeskanzler und Bundeskanzleramt fünfeins fünfzweisiebennulldrei  Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,045152703
4361,2205,9,15,81201,64041.21,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Wirtschaft und Klimaschutz,091581201,Bundesministerium für Wirtschaft und Klimaschutz einsfünf achteinszweinulleins ,"Bundesministerium für Wirtschaft und Klimaschutz einsfünf achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",091581201
4362,3150,12,10,68612,63972.94,Förderung der Verkehrswissenschaft,Bundesministerium für Digitales und Verkehr,121068612,Bundesministerium für Digitales und Verkehr einsnull sechsachtsechseinszwei ,Bundesministerium für Digitales und Verkehr einsnull sechsachtsechseinszwei  Förderung der Verkehrswissenschaft,Förderung der Verkehrswissenschaft,121068612
4363,2820,11,12,54711,63819.01,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,111254711,Bundesministerium für Arbeit und Soziales einszwei fünfviersiebeneinseins ,Bundesministerium für Arbeit und Soziales einszwei fünfviersiebeneinseins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,111254711
4364,2949,11,16,71101,63625.43,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Arbeit und Soziales,111671101,Bundesministerium für Arbeit und Soziales einssechs siebeneinseinsnulleins ,"Bundesministerium für Arbeit und Soziales einssechs siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",111671101
4365,1651,7,16,45301,63297.03,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Justiz,071645301,Bundesministerium der Justiz einssechs vierfünfdreinulleins ,"Bundesministerium der Justiz einssechs vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",071645301
4366,4060,15,12,81262,63208.04,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Gesundheit,151281262,Bundesministerium für Gesundheit einszwei achteinszweisechszwei ,"Bundesministerium für Gesundheit einszwei achteinszweisechszwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",151281262
4367,1470,6,34,54711,63066.5,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,063454711,Bundesministerium des Innern und für Heimat dreivier fünfviersiebeneinseins ,Bundesministerium des Innern und für Heimat dreivier fünfviersiebeneinseins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,063454711
4368,3359,12,17,98103,62725.82,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium für Digitales und Verkehr,121798103,Bundesministerium für Digitales und Verkehr einssieben neunachteinsnulldrei ,Bundesministerium für Digitales und Verkehr einssieben neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,121798103
4370,1720,7,19,71101,62201.25,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Justiz,071971101,Bundesministerium der Justiz einsneun siebeneinseinsnulleins ,"Bundesministerium der Justiz einsneun siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",071571101
4372,433,4,53,98103,62143.16,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundeskanzler und Bundeskanzleramt,045398103,Bundeskanzler und Bundeskanzleramt fünfdrei neunachteinsnulldrei ,Bundeskanzler und Bundeskanzleramt fünfdrei neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,045398103
4374,2056,9,12,41201,62000.0,Aufwandsentschädigung für die Koordinatoren der Bundesregierung für Maritime Wirtschaft sowie die deutsche Luft- und Raumfahrt,Bundesministerium für Wirtschaft und Klimaschutz,091241201,Bundesministerium für Wirtschaft und Klimaschutz einszwei viereinszweinulleins ,Bundesministerium für Wirtschaft und Klimaschutz einszwei viereinszweinulleins  Aufwandsentschädigung für die Koordinatoren der Bundesregierung für Maritime Wirtschaft sowie die deutsche Luft- und Raumfahrt,Aufwandsentschädigung für die Koordinatorinnen der Bundesregierung für Luft- und Raumfahrt sowie Maritime Wirtschaft und Tourismus,091241201
4375,2160,9,15,13201,61988.52,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Wirtschaft und Klimaschutz,091513201,Bundesministerium für Wirtschaft und Klimaschutz einsfünf einsdreizweinulleins ,Bundesministerium für Wirtschaft und Klimaschutz einsfünf einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,091513201
