,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweck,id
4787,3892,15,11,44357,7086.2,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium für Gesundheit,443571511,Bundesministerium für Gesundheit einseinsviervierdreifünfsieben ,Bundesministerium für Gesundheit einseinsviervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443571511.0
4789,103,2,12,45104,6984.0,"Verpflegungszuschüsse für Bedienstete der Verwaltung des Deutschen Bundestages bei Sitzungen des Plenums, der Ausschüsse, der Fraktionen und anderer Gremien",Deutscher Bundestag,451040212,Deutscher Bundestag einszweivierfünfeinsnullvier ,"Deutscher Bundestag einszweivierfünfeinsnullvier  Verpflegungszuschüsse für Bedienstete der Verwaltung des Deutschen Bundestages bei Sitzungen des Plenums, der Ausschüsse, der Fraktionen und anderer Gremien",,
4790,463,4,54,11999,6952.1,Vermischte Einnahmen,Bundeskanzler und Bundeskanzleramt,119990454,Bundeskanzler und Bundeskanzleramt fünfviereinseinsneunneunneun ,Bundeskanzler und Bundeskanzleramt fünfviereinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119990454.0
4791,1682,8,2,13201,6892.0,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium der Finanzen,132010802,Bundesministerium der Finanzen nullzweieinsdreizweinulleins ,Bundesministerium der Finanzen nullzweieinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132010714.0
4793,4535,20,12,12401,6838.47,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesrechnungshof,124012012,Bundesrechnungshof einszweieinszweiviernulleins ,"Bundesrechnungshof einszweieinszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",124012012.0
4794,4492,19,11,52601,6744.43,Gerichts- und ähnliche Kosten,Bundesverfassungsgericht,526011911,Bundesverfassungsgericht einseinsfünfzweisechsnulleins ,Bundesverfassungsgericht einseinsfünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,526011911.0
4795,4401,17,11,44357,6711.42,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,"Bundesministerium für Familie, Senioren, Frauen und Jugend",443571711,"Bundesministerium für Familie, Senioren, Frauen und Jugend einseinsviervierdreifünfsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend einseinsviervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften",Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443571711.0
4796,4207,16,12,68409,6680.38,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",684091612,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszweisechsachtviernullneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszweisechsachtviernullneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",684091612.0
4797,2960,12,1,52531,6640.73,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,525311201,Bundesministerium für Digitales und Verkehr nulleinsfünfzweifünfdreieins ,Bundesministerium für Digitales und Verkehr nulleinsfünfzweifünfdreieins  Aus- und Fortbildung,,
4798,4018,15,15,45959,6592.72,Vermischte Personalausgaben,Bundesministerium für Gesundheit,459591515,Bundesministerium für Gesundheit einsfünfvierfünfneunfünfneun ,Bundesministerium für Gesundheit einsfünfvierfünfneunfünfneun  Vermischte Personalausgaben,Vermischte Personalausgaben,459591515.0
4799,478,4,55,11999,6491.95,Vermischte Einnahmen,Bundeskanzler und Bundeskanzleramt,119990455,Bundeskanzler und Bundeskanzleramt fünffünfeinseinsneunneunneun ,Bundeskanzler und Bundeskanzleramt fünffünfeinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119990415.0
4800,952,6,12,42719,6452.54,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium des Innern und für Heimat,427190612,Bundesministerium des Innern und für Heimat einszweivierzweisiebeneinsneun ,"Bundesministerium des Innern und für Heimat einszweivierzweisiebeneinsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
4801,4330,16,16,68709,6445.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",687091616,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechssechsachtsiebennullneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechssechsachtsiebennullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs",Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,687091616.0
4802,3491,12,21,81221,6425.76,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Digitales und Verkehr,812211221,Bundesministerium für Digitales und Verkehr zweieinsachteinszweizweieins ,"Bundesministerium für Digitales und Verkehr zweieinsachteinszweizweieins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",,
4803,2771,11,13,41241,6382.62,Aufwandsentschädigungen für den Vorsitzenden und die Mitglieder der Mindestlohnkommission,Bundesministerium für Arbeit und Soziales,412411113,Bundesministerium für Arbeit und Soziales einsdreiviereinszweiviereins ,Bundesministerium für Arbeit und Soziales einsdreiviereinszweiviereins  Aufwandsentschädigungen für den Vorsitzenden und die Mitglieder der Mindestlohnkommission,Aufwandsentschädigungen für den Vorsitzenden und die Mitglieder der Mindestlohnkommission,412411113.0
4804,2808,11,15,51801,6374.48,Mieten und Pachten,Bundesministerium für Arbeit und Soziales,518011115,Bundesministerium für Arbeit und Soziales einsfünffünfeinsachtnulleins ,Bundesministerium für Arbeit und Soziales einsfünffünfeinsachtnulleins  Mieten und Pachten,,
4805,4926,60,67,23621,6341.97,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,Allgemeine Finanzverwaltung,236216067,Allgemeine Finanzverwaltung sechssiebenzweidreisechszweieins ,Allgemeine Finanzverwaltung sechssiebenzweidreisechszweieins  Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,,
4806,617,5,12,11911,6337.59,Einnahmen aus Veröffentlichungen,Auswärtiges Amt,119110512,Auswärtiges Amt einszweieinseinsneuneinseins ,Auswärtiges Amt einszweieinseinsneuneinseins  Einnahmen aus Veröffentlichungen,Einnahmen aus Veröffentlichungen,119110512.0
4807,3376,12,19,51121,6310.03,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Digitales und Verkehr,511211219,Bundesministerium für Digitales und Verkehr einsneunfünfeinseinszweieins ,"Bundesministerium für Digitales und Verkehr einsneunfünfeinseinszweieins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511211219.0
4808,4528,20,11,45202,6305.02,Unfallversicherung Bund und Bahn,Bundesrechnungshof,452022011,Bundesrechnungshof einseinsvierfünfzweinullzwei ,Bundesrechnungshof einseinsvierfünfzweinullzwei  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,452022011.0
4809,4569,21,11,52601,6244.53,Gerichts- und ähnliche Kosten,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,526012111,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseinsfünfzweisechsnulleins ,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseinsfünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,526012111.0
4810,1660,8,1,68712,6244.2,Beihilfen an Vertriebene im Ausland,Bundesministerium der Finanzen,687120801,Bundesministerium der Finanzen nulleinssechsachtsiebeneinszwei ,Bundesministerium der Finanzen nulleinssechsachtsiebeneinszwei  Beihilfen an Vertriebene im Ausland,Beihilfen an Vertriebene im Ausland,687120801.0
4811,4285,16,15,51401,6154.16,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",514011615,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünffünfeinsviernulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünffünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011615.0
4812,1781,8,13,18101,6135.5,Darlehensrückflüsse von öffentlichen Unternehmen,Bundesministerium der Finanzen,181010813,Bundesministerium der Finanzen einsdreieinsachteinsnulleins ,Bundesministerium der Finanzen einsdreieinsachteinsnulleins  Darlehensrückflüsse von öffentlichen Unternehmen,,
4813,4497,19,12,11901,6131.97,Einnahmen aus Veröffentlichungen,Bundesverfassungsgericht,119011912,Bundesverfassungsgericht einszweieinseinsneunnulleins ,Bundesverfassungsgericht einszweieinseinsneunnulleins  Einnahmen aus Veröffentlichungen,Einnahmen aus Veröffentlichungen,119011912.0
4815,1615,7,18,51801,6000.98,Mieten und Pachten,Bundesministerium der Justiz,518010718,Bundesministerium der Justiz einsachtfünfeinsachtnulleins ,Bundesministerium der Justiz einsachtfünfeinsachtnulleins  Mieten und Pachten,Mieten und Pachten,518010718.0
4816,3182,12,13,63209,6000.0,Erstattungen des Bundes für Verwaltungsleistungen der Länder geringeren Umfangs,Bundesministerium für Digitales und Verkehr,632091213,Bundesministerium für Digitales und Verkehr einsdreisechsdreizweinullneun ,Bundesministerium für Digitales und Verkehr einsdreisechsdreizweinullneun  Erstattungen des Bundes für Verwaltungsleistungen der Länder geringeren Umfangs,Erstattungen des Bundes für Verwaltungsleistungen der Länder geringeren Umfangs,632091213.0
4817,1817,8,15,12401,5961.72,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium der Finanzen,124010815,Bundesministerium der Finanzen einsfünfeinszweiviernulleins ,"Bundesministerium der Finanzen einsfünfeinszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",124010815.0
4819,2438,10,14,68409,5925.45,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",Bundesministerium für Ernährung und Landwirtschaft,684091014,Bundesministerium für Ernährung und Landwirtschaft einsviersechsachtviernullneun ,"Bundesministerium für Ernährung und Landwirtschaft einsviersechsachtviernullneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",684091014.0
4820,1567,7,15,68709,5800.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Bundesministerium der Justiz,687090715,Bundesministerium der Justiz einsfünfsechsachtsiebennullneun ,Bundesministerium der Justiz einsfünfsechsachtsiebennullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,687090715.0
4821,4033,15,15,68409,5620.0,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",Bundesministerium für Gesundheit,684091515,Bundesministerium für Gesundheit einsfünfsechsachtviernullneun ,"Bundesministerium für Gesundheit einsfünfsechsachtviernullneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",,
4822,2049,9,14,45301,5613.23,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Wirtschaft und Klimaschutz,453010914,Bundesministerium für Wirtschaft und Klimaschutz einsviervierfünfdreinulleins ,"Bundesministerium für Wirtschaft und Klimaschutz einsviervierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010914.0
4823,2818,11,16,11999,5567.5,Vermischte Einnahmen,Bundesministerium für Arbeit und Soziales,119991116,Bundesministerium für Arbeit und Soziales einssechseinseinsneunneunneun ,Bundesministerium für Arbeit und Soziales einssechseinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119991116.0
4824,4934,60,67,11949,5503.79,Vermischte Einnahmen,Allgemeine Finanzverwaltung,119496067,Allgemeine Finanzverwaltung sechssiebeneinseinsneunvierneun ,Allgemeine Finanzverwaltung sechssiebeneinseinsneunvierneun  Vermischte Einnahmen,Vermischte Einnahmen,119496067.0
4825,2957,12,1,51831,5497.16,Mieten und Pachten,Bundesministerium für Digitales und Verkehr,518311201,Bundesministerium für Digitales und Verkehr nulleinsfünfeinsachtdreieins ,Bundesministerium für Digitales und Verkehr nulleinsfünfeinsachtdreieins  Mieten und Pachten,Mieten und Pachten,518011228.0
4826,4496,19,12,11101,5489.58,"Gebühren, sonstige Entgelte",Bundesverfassungsgericht,111011912,Bundesverfassungsgericht einszweieinseinseinsnulleins ,"Bundesverfassungsgericht einszweieinseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111011912.0
4827,624,5,12,13122,5454.29,Erlöse aus dem Verkauf von Liegenschaften im Ausland,Auswärtiges Amt,131220512,Auswärtiges Amt einszweieinsdreieinszweizwei ,Auswärtiges Amt einszweieinsdreieinszweizwei  Erlöse aus dem Verkauf von Liegenschaften im Ausland,,
4828,677,5,13,68501,5375.64,Mitgliedsbeiträge an privatrechtliche Vereine,Auswärtiges Amt,685010513,Auswärtiges Amt einsdreisechsachtfünfnulleins ,Auswärtiges Amt einsdreisechsachtfünfnulleins  Mitgliedsbeiträge an privatrechtliche Vereine,Mitgliedsbeiträge an privatrechtliche Vereine,685010513.0
4829,4565,21,11,43457,5373.65,Zuführung an die Versorgungsrücklage,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,434572111,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseinsvierdreivierfünfsieben ,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseinsvierdreivierfünfsieben  Zuführung an die Versorgungsrücklage,,
4830,284,4,31,52602,5355.0,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundeskanzler und Bundeskanzleramt,526020431,Bundeskanzler und Bundeskanzleramt dreieinsfünfzweisechsnullzwei ,"Bundeskanzler und Bundeskanzleramt dreieinsfünfzweisechsnullzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",,
4831,3021,12,4,68501,5319.11,Förderung von innovativen Ideen zum Thema Breitband,Bundesministerium für Digitales und Verkehr,685011204,Bundesministerium für Digitales und Verkehr nullviersechsachtfünfnulleins ,Bundesministerium für Digitales und Verkehr nullviersechsachtfünfnulleins  Förderung von innovativen Ideen zum Thema Breitband,Innovative Anwendungen für Verwaltungsmaßnahmen nach dem StVG,532061210.0
4832,474,4,54,53999,5261.91,Vermischte Verwaltungsausgaben,Bundeskanzler und Bundeskanzleramt,539990454,Bundeskanzler und Bundeskanzleramt fünfvierfünfdreineunneunneun ,Bundeskanzler und Bundeskanzleramt fünfvierfünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539990454.0
4833,1629,7,19,16202,5249.36,Sonstige Zinseinnahmen aus dem Inland,Bundesministerium der Justiz,162020719,Bundesministerium der Justiz einsneuneinssechszweinullzwei ,Bundesministerium der Justiz einsneuneinssechszweinullzwei  Sonstige Zinseinnahmen aus dem Inland,Sonstige Zinseinnahmen aus dem Inland,162020719.0
4834,3378,12,19,52521,5248.29,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,525211219,Bundesministerium für Digitales und Verkehr einsneunfünfzweifünfzweieins ,Bundesministerium für Digitales und Verkehr einsneunfünfzweifünfzweieins  Aus- und Fortbildung,Aus- und Fortbildung,525211219.0
4835,4241,16,13,81101,5236.79,Erwerb von Fahrzeugen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",811011613,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdreiachteinseinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdreiachteinseinsnulleins  Erwerb von Fahrzeugen",Erwerb von Fahrzeugen,811011614.0
4836,1515,7,13,11999,5159.98,Vermischte Einnahmen,Bundesministerium der Justiz,119990713,Bundesministerium der Justiz einsdreieinseinsneunneunneun ,Bundesministerium der Justiz einsdreieinseinsneunneunneun  Vermischte Einnahmen,,
4837,475,4,54,81202,5157.94,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundeskanzler und Bundeskanzleramt,812020454,Bundeskanzler und Bundeskanzleramt fünfvierachteinszweinullzwei ,"Bundeskanzler und Bundeskanzleramt fünfvierachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020456.0
4838,2727,11,12,51811,5111.82,Mieten und Pachten,Bundesministerium für Arbeit und Soziales,518111112,Bundesministerium für Arbeit und Soziales einszweifünfeinsachteinseins ,Bundesministerium für Arbeit und Soziales einszweifünfeinsachteinseins  Mieten und Pachten,,
4839,277,4,31,44357,5046.62,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundeskanzler und Bundeskanzleramt,443570431,Bundeskanzler und Bundeskanzleramt dreieinsviervierdreifünfsieben ,Bundeskanzler und Bundeskanzleramt dreieinsviervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443570431.0
4840,4142,16,3,12401,5029.08,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",124011603,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldreieinszweiviernulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldreieinszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",124011603.0
4841,4561,21,11,52901,5000.0,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,529012111,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseinsfünfzweineunnulleins ,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseinsfünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529012111.0
4842,1670,8,1,68521,5000.0,Leistungen für ehemalige sowjetische Kriegsgefangene,Bundesministerium der Finanzen,685210801,Bundesministerium der Finanzen nulleinssechsachtfünfzweieins ,Bundesministerium der Finanzen nulleinssechsachtfünfzweieins  Leistungen für ehemalige sowjetische Kriegsgefangene,,
4843,1986,9,12,68609,4985.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Bundesministerium für Wirtschaft und Klimaschutz,686090912,Bundesministerium für Wirtschaft und Klimaschutz einszweisechsachtsechsnullneun ,Bundesministerium für Wirtschaft und Klimaschutz einszweisechsachtsechsnullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,686090912.0
4844,2755,11,13,71201,4906.97,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,Bundesministerium für Arbeit und Soziales,712011113,Bundesministerium für Arbeit und Soziales einsdreisiebeneinszweinulleins ,Bundesministerium für Arbeit und Soziales einsdreisiebeneinszweinulleins  Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,,
4845,1189,6,23,68609,4902.1,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Bundesministerium des Innern und für Heimat,686090623,Bundesministerium des Innern und für Heimat zweidreisechsachtsechsnullneun ,Bundesministerium des Innern und für Heimat zweidreisechsachtsechsnullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,686092012.0
4846,4534,20,12,11999,4868.2,Vermischte Einnahmen,Bundesrechnungshof,119992012,Bundesrechnungshof einszweieinseinsneunneunneun ,Bundesrechnungshof einszweieinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119991912.0
4847,324,4,51,63257,4863.99,Abfindungen und Erstattungen des Bundes für Versorgungslasten,Bundeskanzler und Bundeskanzleramt,632570451,Bundeskanzler und Bundeskanzleramt fünfeinssechsdreizweifünfsieben ,Bundeskanzler und Bundeskanzleramt fünfeinssechsdreizweifünfsieben  Abfindungen und Erstattungen des Bundes für Versorgungslasten,Abfindungen und Erstattungen des Bundes für Versorgungslasten,632570451.0
4848,1146,6,21,68409,4854.6,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",Bundesministerium des Innern und für Heimat,684090621,Bundesministerium des Innern und für Heimat zweieinssechsachtviernullneun ,"Bundesministerium des Innern und für Heimat zweieinssechsachtviernullneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",684090617.0
4849,4288,16,15,51901,4796.27,Unterhaltung der Grundstücke und baulichen Anlagen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",519011615,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünffünfeinsneunnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünffünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen",Unterhaltung der Grundstücke und baulichen Anlagen,519011615.0
4850,4283,16,15,45301,4697.0,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",453011615,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünfvierfünfdreinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünfvierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",,
4851,2845,11,16,81211,4642.41,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Arbeit und Soziales,812111116,Bundesministerium für Arbeit und Soziales einssechsachteinszweieinseins ,"Bundesministerium für Arbeit und Soziales einssechsachteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812111116.0
4852,427,4,53,11901,4614.41,Einnahmen aus Veröffentlichungen,Bundeskanzler und Bundeskanzleramt,119010453,Bundeskanzler und Bundeskanzleramt fünfdreieinseinsneunnulleins ,Bundeskanzler und Bundeskanzleramt fünfdreieinseinsneunnulleins  Einnahmen aus Veröffentlichungen,Nicht aufteilbare sächliche Verwaltungsausgaben,547010453.0
4853,1654,8,1,16201,4603.87,Zinsen aus Darlehen nach dem Gesetz über den Lastenausgleich (LAG),Bundesministerium der Finanzen,162010801,Bundesministerium der Finanzen nulleinseinssechszweinulleins ,Bundesministerium der Finanzen nulleinseinssechszweinulleins  Zinsen aus Darlehen nach dem Gesetz über den Lastenausgleich (LAG),,
4854,1053,6,16,52731,4540.67,Dienstreisen,Bundesministerium des Innern und für Heimat,527310616,Bundesministerium des Innern und für Heimat einssechsfünfzweisiebendreieins ,Bundesministerium des Innern und für Heimat einssechsfünfzweisiebendreieins  Dienstreisen,,
4855,2726,11,12,51411,4497.03,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Arbeit und Soziales,514111112,Bundesministerium für Arbeit und Soziales einszweifünfeinsviereinseins ,"Bundesministerium für Arbeit und Soziales einszweifünfeinsviereinseins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",,
4856,1663,8,1,52621,4495.23,Gerichts- und ähnliche Kosten,Bundesministerium der Finanzen,526210801,Bundesministerium der Finanzen nulleinsfünfzweisechszweieins ,Bundesministerium der Finanzen nulleinsfünfzweisechszweieins  Gerichts- und ähnliche Kosten,,
4857,2876,12,1,26121,4491.71,Kostenerstattung durch Toll Collect für die Nacherhebungsverfahren,Bundesministerium für Digitales und Verkehr,261211201,Bundesministerium für Digitales und Verkehr nulleinszweisechseinszweieins ,Bundesministerium für Digitales und Verkehr nulleinszweisechseinszweieins  Kostenerstattung durch Toll Collect für die Nacherhebungsverfahren,,
4858,2096,9,15,51471,4477.24,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Wirtschaft und Klimaschutz,514710915,Bundesministerium für Wirtschaft und Klimaschutz einsfünffünfeinsviersiebeneins ,"Bundesministerium für Wirtschaft und Klimaschutz einsfünffünfeinsviersiebeneins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514710915.0
4859,526,5,2,11901,4395.0,Einnahmen aus Veröffentlichungen,Auswärtiges Amt,119010502,Auswärtiges Amt nullzweieinseinsneunnulleins ,Auswärtiges Amt nullzweieinseinsneunnulleins  Einnahmen aus Veröffentlichungen,,
