,index,Epl.,Kap.,Tit.,Ist 2015,Zweckbestimmung,ministries,2015 id,id_nlp_help,id_nlp,2015 Zweck,id
3506,1430,7,17,81202,191630.06,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium der Justiz,812020717,Bundesministerium der Justiz einssiebenachteinszweinullzwei ,"Bundesministerium der Justiz einssiebenachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020717.0
3507,2323,10,17,52501,191438.81,Aus- und Fortbildung,Bundesministerium für Ernährung und Landwirtschaft,525011017,Bundesministerium für Ernährung und Landwirtschaft einssiebenfünfzweifünfnulleins ,Bundesministerium für Ernährung und Landwirtschaft einssiebenfünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525011017.0
3510,1145,6,28,68102,190420.56,Erstattung von Schadenersatzleistungen an Dritte sowie Erstattung von Unfallversicherungsleistungen,Bundesministerium des Innern und für Heimat,681020628,Bundesministerium des Innern und für Heimat zweiachtsechsachteinsnullzwei ,Bundesministerium des Innern und für Heimat zweiachtsechsachteinsnullzwei  Erstattung von Schadenersatzleistungen an Dritte sowie Erstattung von Unfallversicherungsleistungen,Erstattung von Schadenersatzleistungen an Dritte sowie Erstattung von Unfallversicherungsleistungen,681020628.0
3511,1449,7,18,53999,190193.42,Vermischte Verwaltungsausgaben,Bundesministerium der Justiz,539990718,Bundesministerium der Justiz einsachtfünfdreineunneunneun ,Bundesministerium der Justiz einsachtfünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539990718.0
3512,874,6,13,51701,189377.14,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium des Innern und für Heimat,517010613,Bundesministerium des Innern und für Heimat einsdreifünfeinssiebennulleins ,"Bundesministerium des Innern und für Heimat einsdreifünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010618.0
3514,1988,9,16,71101,188705.27,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Wirtschaft und Klimaschutz,711010916,Bundesministerium für Wirtschaft und Klimaschutz einssechssiebeneinseinsnulleins ,"Bundesministerium für Wirtschaft und Klimaschutz einssechssiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711010916.0
3515,2325,10,17,53201,188381.63,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium für Ernährung und Landwirtschaft,532011017,Bundesministerium für Ernährung und Landwirtschaft einssiebenfünfdreizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einssiebenfünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011017.0
3517,1415,7,16,71101,188329.39,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Justiz,711010716,Bundesministerium der Justiz einssechssiebeneinseinsnulleins ,"Bundesministerium der Justiz einssechssiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711010719.0
3518,142,2,3,51701,188317.43,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Deutscher Bundestag,517010203,Deutscher Bundestag nulldreifünfeinssiebennulleins ,"Deutscher Bundestag nulldreifünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517310903.0
3519,213,4,1,45301,188108.36,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundeskanzler und Bundeskanzleramt,453010401,Bundeskanzler und Bundeskanzleramt nulleinsvierfünfdreinulleins ,"Bundeskanzler und Bundeskanzleramt nulleinsvierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010412.0
3520,362,4,5,45202,187815.69,Unfallkasse des Bundes,Bundeskanzler und Bundeskanzleramt,452020405,Bundeskanzler und Bundeskanzleramt nullfünfvierfünfzweinullzwei ,Bundeskanzler und Bundeskanzleramt nullfünfvierfünfzweinullzwei  Unfallkasse des Bundes,Dienstreisen,527010454.0
3521,2335,10,18,12501,186360.23,Einnahmen aus den Versuchsfeldern und Gewächshäusern,Bundesministerium für Ernährung und Landwirtschaft,125011018,Bundesministerium für Ernährung und Landwirtschaft einsachteinszweifünfnulleins ,Bundesministerium für Ernährung und Landwirtschaft einsachteinszweifünfnulleins  Einnahmen aus den Versuchsfeldern und Gewächshäusern,Einnahmen aus den Versuchsfeldern und Gewächshäusern,125011018.0
3522,3803,15,4,53999,185317.21,Vermischte Verwaltungsausgaben,Bundesministerium für Gesundheit,539991504,Bundesministerium für Gesundheit nullvierfünfdreineunneunneun ,Bundesministerium für Gesundheit nullvierfünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539491512.0
3523,3729,15,1,42841,185012.78,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,428411501,Bundesministerium für Gesundheit nulleinsvierzweiachtviereins ,Bundesministerium für Gesundheit nulleinsvierzweiachtviereins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
3524,3127,12,12,51901,184302.3,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,519011212,Bundesministerium für Digitales und Verkehr einszweifünfeinsneunnulleins ,Bundesministerium für Digitales und Verkehr einszweifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519011212.0
3525,2114,10,10,18207,184105.26,Tilgung von Darlehen für die Kutterfischerei,Bundesministerium für Ernährung und Landwirtschaft,182071010,Bundesministerium für Ernährung und Landwirtschaft einsnulleinsachtzweinullsieben ,Bundesministerium für Ernährung und Landwirtschaft einsnulleinsachtzweinullsieben  Tilgung von Darlehen für die Kutterfischerei,Dienstreisen,527011018.0
3526,717,6,1,53248,184000.0,Zuschuss für die Feierlichkeiten anlässlich des Tages der deutschen Einheit,Bundesministerium des Innern und für Heimat,532480601,Bundesministerium des Innern und für Heimat nulleinsfünfdreizweivieracht ,Bundesministerium des Innern und für Heimat nulleinsfünfdreizweivieracht  Zuschuss für die Feierlichkeiten anlässlich des Tages der deutschen Einheit,Zuschuss für die Feierlichkeiten anlässlich des Tages der deutschen Einheit,532480601.0
3527,4301,16,17,54701,183953.33,Nicht aufteilbare sächliche Verwaltungsausgaben,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",547011617,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssiebenfünfviersiebennulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssiebenfünfviersiebennulleins  Nicht aufteilbare sächliche Verwaltungsausgaben",Nicht aufteilbare sächliche Verwaltungsausgaben,547111614.0
3528,2818,12,3,54741,183857.38,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,547411203,Bundesministerium für Digitales und Verkehr nulldreifünfviersiebenviereins ,Bundesministerium für Digitales und Verkehr nulldreifünfviersiebenviereins  Nicht aufteilbare sächliche Verwaltungsausgaben,,
3529,3165,12,14,52721,183442.96,Dienstreisen,Bundesministerium für Digitales und Verkehr,527211214,Bundesministerium für Digitales und Verkehr einsvierfünfzweisiebenzweieins ,Bundesministerium für Digitales und Verkehr einsvierfünfzweisiebenzweieins  Dienstreisen,,
3530,1770,9,11,11957,183236.25,Vermischte Einnahmen,Bundesministerium für Wirtschaft und Klimaschutz,119570911,Bundesministerium für Wirtschaft und Klimaschutz einseinseinseinsneunfünfsieben ,Bundesministerium für Wirtschaft und Klimaschutz einseinseinseinsneunfünfsieben  Vermischte Einnahmen,Vermischte Einnahmen,119570911.0
3531,3426,14,2,11101,183210.97,"Gebühren, sonstige Entgelte",Bundesministerium der Verteidigung,111011402,Bundesministerium der Verteidigung nullzweieinseinseinsnulleins ,"Bundesministerium der Verteidigung nullzweieinseinseinsnulleins  Gebühren, sonstige Entgelte",,
3532,2148,10,12,13201,183129.9,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Ernährung und Landwirtschaft,132011012,Bundesministerium für Ernährung und Landwirtschaft einszweieinsdreizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einszweieinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132011012.0
3533,472,4,8,53255,183056.27,Ausgaben für Aufträge und Dienstleistungen,Bundeskanzler und Bundeskanzleramt,532550408,Bundeskanzler und Bundeskanzleramt nullachtfünfdreizweifünffünf ,Bundeskanzler und Bundeskanzleramt nullachtfünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen,,
3534,674,5,13,45301,183008.57,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Auswärtiges Amt,453010513,Auswärtiges Amt einsdreivierfünfdreinulleins ,"Auswärtiges Amt einsdreivierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010513.0
3535,4216,16,14,51901,182883.75,Unterhaltung der Grundstücke und baulichen Anlagen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",519011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvierfünfeinsneunnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvierfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen",,
3536,2406,11,5,16203,182879.93,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,Bundesministerium für Arbeit und Soziales,162031105,Bundesministerium für Arbeit und Soziales nullfünfeinssechszweinulldrei ,Bundesministerium für Arbeit und Soziales nullfünfeinssechszweinulldrei  Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,162031105.0
3537,136,2,3,42101,182879.61,Bezüge des Wehrbeauftragten,Deutscher Bundestag,421010203,Deutscher Bundestag nulldreivierzweieinsnulleins ,Deutscher Bundestag nulldreivierzweieinsnulleins  Bezüge des Wehrbeauftragten,Bezüge der Wehrbeauftragten,421010213.0
3538,6,1,11,23257,182037.45,Beteiligung an den Versorgungslasten des Bundes,Bundespräsident und Bundespräsidialamt,232570111,Bundespräsident und Bundespräsidialamt einseinszweidreizweifünfsieben ,Bundespräsident und Bundespräsidialamt einseinszweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,232570111.0
3539,4202,16,14,12502,182018.19,Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsviereinszweifünfnullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsviereinszweifünfnullzwei  Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm",Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm,125021614.0
3540,3100,12,11,53255,181938.28,Ausgaben für Aufträge und Dienstleistungen,Bundesministerium für Digitales und Verkehr,532551211,Bundesministerium für Digitales und Verkehr einseinsfünfdreizweifünffünf ,Bundesministerium für Digitales und Verkehr einseinsfünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011211.0
3542,2628,11,16,42203,180684.97,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bundesministerium für Arbeit und Soziales,422031116,Bundesministerium für Arbeit und Soziales einssechsvierzweizweinulldrei ,Bundesministerium für Arbeit und Soziales einssechsvierzweizweinulldrei  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422031116.0
3543,3382,12,28,81255,180507.91,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Bundesministerium für Digitales und Verkehr,812551228,Bundesministerium für Digitales und Verkehr zweiachtachteinszweifünffünf ,"Bundesministerium für Digitales und Verkehr zweiachtachteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
3544,181,3,12,68701,180488.64,Beiträge an internationale Organisationen und für parlamentarische und interparlamentarische Vereinigungen,Bundesrat,687010312,Bundesrat einszweisechsachtsiebennulleins ,Bundesrat einszweisechsachtsiebennulleins  Beiträge an internationale Organisationen und für parlamentarische und interparlamentarische Vereinigungen,Beiträge an internationale Organisationen und für parlamentarische und interparlamentarische Vereinigungen,687010312.0
3546,3817,15,4,81255,180073.05,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Bundesministerium für Gesundheit,812551504,Bundesministerium für Gesundheit nullvierachteinszweifünffünf ,"Bundesministerium für Gesundheit nullvierachteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
3547,501,4,69,43157,179690.35,"Versorgungsbezüge des Staatsministers, sonstiger Amtsträger, Amtsträgerinnen und deren Hinterbliebenen",Bundeskanzler und Bundeskanzleramt,431570469,Bundeskanzler und Bundeskanzleramt sechsneunvierdreieinsfünfsieben ,"Bundeskanzler und Bundeskanzleramt sechsneunvierdreieinsfünfsieben  Versorgungsbezüge des Staatsministers, sonstiger Amtsträger, Amtsträgerinnen und deren Hinterbliebenen","Versorgungsbezüge des Staatsministers, sonstiger Amtsträger, Amtsträgerinnen und deren Hinterbliebenen",431570451.0
3548,3182,12,14,52602,179144.5,Sachverständige,Bundesministerium für Digitales und Verkehr,526021214,Bundesministerium für Digitales und Verkehr einsvierfünfzweisechsnullzwei ,Bundesministerium für Digitales und Verkehr einsvierfünfzweisechsnullzwei  Sachverständige,,
3549,4516,20,11,52602,179046.91,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundesrechnungshof,526022011,Bundesrechnungshof einseinsfünfzweisechsnullzwei ,"Bundesrechnungshof einseinsfünfzweisechsnullzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526020311.0
3550,2724,12,2,68608,178171.0,Förderung des Normenwesens,Bundesministerium für Digitales und Verkehr,686081202,Bundesministerium für Digitales und Verkehr nullzweisechsachtsechsnullacht ,Bundesministerium für Digitales und Verkehr nullzweisechsachtsechsnullacht  Förderung des Normenwesens,Förderung des Normenwesens,686081210.0
3551,2638,11,16,52701,177763.18,Dienstreisen,Bundesministerium für Arbeit und Soziales,527011116,Bundesministerium für Arbeit und Soziales einssechsfünfzweisiebennulleins ,Bundesministerium für Arbeit und Soziales einssechsfünfzweisiebennulleins  Dienstreisen,Dienstreisen,527011116.0
3552,2383,11,3,68504,176619.09,Förderung des überregionalen Erfahrungsaustausches,Bundesministerium für Arbeit und Soziales,685041103,Bundesministerium für Arbeit und Soziales nulldreisechsachtfünfnullvier ,Bundesministerium für Arbeit und Soziales nulldreisechsachtfünfnullvier  Förderung des überregionalen Erfahrungsaustausches,Förderung des überregionalen Erfahrungsaustausches,685041103.0
3555,10,1,11,43457,175845.25,Zuführung an die Versorgungsrücklage,Bundespräsident und Bundespräsidialamt,434570111,Bundespräsident und Bundespräsidialamt einseinsvierdreivierfünfsieben ,Bundespräsident und Bundespräsidialamt einseinsvierdreivierfünfsieben  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,434570111.0
3556,4456,17,15,53201,175631.91,Aufträge und Dienstleistungen im Bereich Informationstechnik,"Bundesministerium für Familie, Senioren, Frauen und Jugend",532011715,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünffünfdreizweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünffünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik",Aufträge und Dienstleistungen im Bereich Informationstechnik,532011715.0
3558,394,4,6,42203,175431.41,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bundeskanzler und Bundeskanzleramt,422030406,Bundeskanzler und Bundeskanzleramt nullsechsvierzweizweinulldrei ,Bundeskanzler und Bundeskanzleramt nullsechsvierzweizweinulldrei  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422030453.0
3559,7,1,11,54201,175224.94,Öffentlichkeitsarbeit,Bundespräsident und Bundespräsidialamt,542010111,Bundespräsident und Bundespräsidialamt einseinsfünfvierzweinulleins ,Bundespräsident und Bundespräsidialamt einseinsfünfvierzweinulleins  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542010111.0
3563,4741,30,11,54201,174319.2,Öffentlichkeitsarbeit,Bundesministerium für Bildung und Forschung,542013011,Bundesministerium für Bildung und Forschung einseinsfünfvierzweinulleins ,Bundesministerium für Bildung und Forschung einseinsfünfvierzweinulleins  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542013011.0
3564,748,6,2,63233,174300.0,Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,Bundesministerium des Innern und für Heimat,632330602,Bundesministerium des Innern und für Heimat nullzweisechsdreizweidreidrei ,Bundesministerium des Innern und für Heimat nullzweisechsdreizweidreidrei  Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,632330602.0
3565,189,3,12,52701,174053.13,Dienstreisen,Bundesrat,527010312,Bundesrat einszweifünfzweisiebennulleins ,Bundesrat einszweifünfzweisiebennulleins  Dienstreisen,Dienstreisen,527010312.0
3566,457,4,8,51901,173246.82,Unterhaltung der Grundstücke und baulichen Anlagen,Bundeskanzler und Bundeskanzleramt,519010408,Bundeskanzler und Bundeskanzleramt nullachtfünfeinsneunnulleins ,Bundeskanzler und Bundeskanzleramt nullachtfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010432.0
3568,2898,12,5,52501,172552.51,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,525011205,Bundesministerium für Digitales und Verkehr nullfünffünfzweifünfnulleins ,Bundesministerium für Digitales und Verkehr nullfünffünfzweifünfnulleins  Aus- und Fortbildung,,
3569,920,6,15,27202,172173.17,Zuschüsse der europäischen Union zu Kosten von Gemeinschaftsaufgaben,Bundesministerium des Innern und für Heimat,272020615,Bundesministerium des Innern und für Heimat einsfünfzweisiebenzweinullzwei ,Bundesministerium des Innern und für Heimat einsfünfzweisiebenzweinullzwei  Zuschüsse der europäischen Union zu Kosten von Gemeinschaftsaufgaben,,
3570,341,4,5,68563,172131.39,Zuschuss an die Gemeinsame Kommission für die Erforschung der jüngeren Geschichte der deutsch-russischen Beziehungen,Bundeskanzler und Bundeskanzleramt,685630405,Bundeskanzler und Bundeskanzleramt nullfünfsechsachtfünfsechsdrei ,Bundeskanzler und Bundeskanzleramt nullfünfsechsachtfünfsechsdrei  Zuschuss an die Gemeinsame Kommission für die Erforschung der jüngeren Geschichte der deutsch-russischen Beziehungen,Gemeinsame Kommission für die Erforschung der jüngeren Geschichte der deutsch-russischen Beziehungen,685630452.0
3571,215,4,1,51401,171972.04,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundeskanzler und Bundeskanzleramt,514010401,Bundeskanzler und Bundeskanzleramt nulleinsfünfeinsviernulleins ,"Bundeskanzler und Bundeskanzleramt nulleinsfünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010453.0
3572,2596,11,15,81202,171663.0,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Arbeit und Soziales,812021115,Bundesministerium für Arbeit und Soziales einsfünfachteinszweinullzwei ,"Bundesministerium für Arbeit und Soziales einsfünfachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021115.0
3573,883,6,13,81202,171379.39,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium des Innern und für Heimat,812020613,Bundesministerium des Innern und für Heimat einsdreiachteinszweinullzwei ,"Bundesministerium des Innern und für Heimat einsdreiachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",,
3576,89,2,1,45301,170664.92,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Deutscher Bundestag,453010201,Deutscher Bundestag nulleinsvierfünfdreinulleins ,"Deutscher Bundestag nulleinsvierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",,
3577,3205,12,16,11201,170653.61,"Geldstrafen, Geldbußen und Gerichtskosten",Bundesministerium für Digitales und Verkehr,112011216,Bundesministerium für Digitales und Verkehr einssechseinseinszweinulleins ,"Bundesministerium für Digitales und Verkehr einssechseinseinszweinulleins  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",112011218.0
3578,3940,15,10,52501,170643.9,Aus- und Fortbildung,Bundesministerium für Gesundheit,525011510,Bundesministerium für Gesundheit einsnullfünfzweifünfnulleins ,Bundesministerium für Gesundheit einsnullfünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525011515.0
3579,941,6,15,81101,170513.0,Erwerb von Fahrzeugen,Bundesministerium des Innern und für Heimat,811010615,Bundesministerium des Innern und für Heimat einsfünfachteinseinsnulleins ,Bundesministerium des Innern und für Heimat einsfünfachteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811010616.0
3581,4497,19,12,53999,169235.62,Vermischte Verwaltungsausgaben,Bundesverfassungsgericht,539991912,Bundesverfassungsgericht einszweifünfdreineunneunneun ,Bundesverfassungsgericht einszweifünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539991912.0
3583,121,2,1,51791,168951.46,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Deutscher Bundestag,517910201,Deutscher Bundestag nulleinsfünfeinssiebenneuneins ,"Deutscher Bundestag nulleinsfünfeinssiebenneuneins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010217.0
3584,2430,11,6,42749,168497.07,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,427491106,Bundesministerium für Arbeit und Soziales nullsechsvierzweisiebenvierneun ,"Bundesministerium für Arbeit und Soziales nullsechsvierzweisiebenvierneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427491106.0
3585,2349,10,18,53999,168009.12,Vermischte Verwaltungsausgaben,Bundesministerium für Ernährung und Landwirtschaft,539991018,Bundesministerium für Ernährung und Landwirtschaft einsachtfünfdreineunneunneun ,Bundesministerium für Ernährung und Landwirtschaft einsachtfünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539991018.0
3586,4126,16,11,23257,167592.44,Beteiligung an den Versorgungslasten des Bundes,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",232571611,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einseinszweidreizweifünfsieben ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einseinszweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes",,
3587,404,4,6,52501,167394.13,Aus- und Fortbildung,Bundeskanzler und Bundeskanzleramt,525010406,Bundeskanzler und Bundeskanzleramt nullsechsfünfzweifünfnulleins ,Bundeskanzler und Bundeskanzleramt nullsechsfünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525010452.0
3588,3828,15,5,42861,167300.76,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,428611505,Bundesministerium für Gesundheit nullfünfvierzweiachtsechseins ,Bundesministerium für Gesundheit nullfünfvierzweiachtsechseins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428611512.0
3590,4776,30,12,53999,166330.45,Vermischte Verwaltungsausgaben,Bundesministerium für Bildung und Forschung,539993012,Bundesministerium für Bildung und Forschung einszweifünfdreineunneunneun ,Bundesministerium für Bildung und Forschung einszweifünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539993012.0
3592,1341,7,12,53999,166140.93,Vermischte Verwaltungsausgaben,Bundesministerium der Justiz,539990712,Bundesministerium der Justiz einszweifünfdreineunneunneun ,Bundesministerium der Justiz einszweifünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539990712.0
3593,2352,10,18,81201,166124.0,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Ernährung und Landwirtschaft,812011018,Bundesministerium für Ernährung und Landwirtschaft einsachtachteinszweinulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsachtachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011018.0
