,index,Epl.,Kap.,Tit.,Ist 2015,Zweckbestimmung,ministries,2015 id,id_nlp_help,id_nlp,2015 Zweckbestimmung,id
4202,3195,12,14,54431,50000.0,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Digitales und Verkehr,121454431,Bundesministerium für Digitales und Verkehr einsvier fünfviervierdreieins ,"Bundesministerium für Digitales und Verkehr einsvier fünfviervierdreieins  Forschung, Untersuchungen und Ähnliches",,
4203,1692,8,16,71101,50000.0,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Finanzen,081671101,Bundesministerium der Finanzen einssechs siebeneinseinsnulleins ,"Bundesministerium der Finanzen einssechs siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",081671101
4204,3261,12,17,68601,50000.0,Einrichtungen zur Förderung des Luftverkehrsbetriebs,Bundesministerium für Digitales und Verkehr,121768601,Bundesministerium für Digitales und Verkehr einssieben sechsachtsechsnulleins ,Bundesministerium für Digitales und Verkehr einssieben sechsachtsechsnulleins  Einrichtungen zur Förderung des Luftverkehrsbetriebs,Einrichtungen zur Förderung des Luftverkehrsbetriebs,120568601
4206,2809,12,3,82111,49814.2,Ankauf von unbebauten Grundstücken,Bundesministerium für Digitales und Verkehr,120382111,Bundesministerium für Digitales und Verkehr nulldrei achtzweieinseinseins ,Bundesministerium für Digitales und Verkehr nulldrei achtzweieinseinseins  Ankauf von unbebauten Grundstücken,,
4207,2593,11,15,71101,49742.94,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Arbeit und Soziales,111571101,Bundesministerium für Arbeit und Soziales einsfünf siebeneinseinsnulleins ,"Bundesministerium für Arbeit und Soziales einsfünf siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",111571101
4208,2618,11,16,53919,49685.56,Vermischte Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,111653919,Bundesministerium für Arbeit und Soziales einssechs fünfdreineuneinsneun ,Bundesministerium für Arbeit und Soziales einssechs fünfdreineuneinsneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,111653919
4209,1409,7,16,45301,49613.41,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Justiz,071645301,Bundesministerium der Justiz einssechs vierfünfdreinulleins ,"Bundesministerium der Justiz einssechs vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",071645301
4210,312,4,5,89417,49455.6,"Zuschuss des Bundes für Investitionen an die ""Sydslesvigsk Forening""",Bundeskanzler und Bundeskanzleramt,040589417,Bundeskanzler und Bundeskanzleramt nullfünf achtneunviereinssieben ,"Bundeskanzler und Bundeskanzleramt nullfünf achtneunviereinssieben  Zuschuss des Bundes für Investitionen an die ""Sydslesvigsk Forening""",Zuschuss des Bundes für Investitionen an die Sydslesvigsk Forening,045289417
4211,3063,12,11,13201,49318.05,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Digitales und Verkehr,121113201,Bundesministerium für Digitales und Verkehr einseins einsdreizweinulleins ,Bundesministerium für Digitales und Verkehr einseins einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,121313201
4212,2743,12,2,89422,49157.98,"Zuschüsse zu den Umstellungskosten aus der Freigabe von Frequenzen (""Digitale Dividende"")",Bundesministerium für Digitales und Verkehr,120289422,Bundesministerium für Digitales und Verkehr nullzwei achtneunvierzweizwei ,"Bundesministerium für Digitales und Verkehr nullzwei achtneunvierzweizwei  Zuschüsse zu den Umstellungskosten aus der Freigabe von Frequenzen (""Digitale Dividende"")",,
4213,798,6,11,11956,49026.14,Vermischte Einnahmen,Bundesministerium des Innern und für Heimat,061111956,Bundesministerium des Innern und für Heimat einseins einseinsneunfünfsechs ,Bundesministerium des Innern und für Heimat einseins einseinsneunfünfsechs  Vermischte Einnahmen,Vermischte Einnahmen,061811999
4215,3843,15,5,53201,48724.12,Medizinische Klassifikationen und verwandte Begriffssysteme,Bundesministerium für Gesundheit,150553201,Bundesministerium für Gesundheit nullfünf fünfdreizweinulleins ,Bundesministerium für Gesundheit nullfünf fünfdreizweinulleins  Medizinische Klassifikationen und verwandte Begriffssysteme,,
4216,961,6,16,53201,48470.05,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium des Innern und für Heimat,061653201,Bundesministerium des Innern und für Heimat einssechs fünfdreizweinulleins ,Bundesministerium des Innern und für Heimat einssechs fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,061853211
4217,4023,16,1,89604,48430.17,Investitionen zur Verminderung von Umweltbelastungen im Ausland,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160189604,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins achtneunsechsnullvier ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins achtneunsechsnullvier  Investitionen zur Verminderung von Umweltbelastungen im Ausland",,
4218,3188,12,14,54501,48352.39,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium für Digitales und Verkehr,121454501,Bundesministerium für Digitales und Verkehr einsvier fünfvierfünfnulleins ,"Bundesministerium für Digitales und Verkehr einsvier fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen",,
4219,4222,16,14,81101,48305.88,Erwerb von Fahrzeugen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161481101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier achteinseinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier achteinseinsnulleins  Erwerb von Fahrzeugen",Erwerb von Fahrzeugen,161481101
4221,3409,14,1,51401,48199.6,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium der Verteidigung,140151401,Bundesministerium der Verteidigung nulleins fünfeinsviernulleins ,"Bundesministerium der Verteidigung nulleins fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",,
4222,107,2,1,53202,48192.84,Förderung von publizistisch bzw. wissenschaftlich herausragenden Arbeiten zu Fragen des Parlaments,Deutscher Bundestag,020153202,Deutscher Bundestag nulleins fünfdreizweinullzwei ,Deutscher Bundestag nulleins fünfdreizweinullzwei  Förderung von publizistisch bzw. wissenschaftlich herausragenden Arbeiten zu Fragen des Parlaments,,
4223,570,5,4,53949,48042.38,Vermischte Verwaltungsausgaben,Auswärtiges Amt,050453949,Auswärtiges Amt nullvier fünfdreineunvierneun ,Auswärtiges Amt nullvier fünfdreineunvierneun  Vermischte Verwaltungsausgaben,,
4224,792,6,10,53919,47785.92,Vermischte Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,061053919,Bundesministerium des Innern und für Heimat einsnull fünfdreineuneinsneun ,Bundesministerium des Innern und für Heimat einsnull fünfdreineuneinsneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,061053919
4225,244,4,3,11999,47612.3,Vermischte Einnahmen,Bundeskanzler und Bundeskanzleramt,040311999,Bundeskanzler und Bundeskanzleramt nulldrei einseinsneunneunneun ,Bundeskanzler und Bundeskanzleramt nulldrei einseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,045311999
4226,3888,15,6,45301,47492.02,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Gesundheit,150645301,Bundesministerium für Gesundheit nullsechs vierfünfdreinulleins ,"Bundesministerium für Gesundheit nullsechs vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",151645301
4227,456,4,8,51801,47480.98,Mieten und Pachten,Bundeskanzler und Bundeskanzleramt,040851801,Bundeskanzler und Bundeskanzleramt nullacht fünfeinsachtnulleins ,Bundeskanzler und Bundeskanzleramt nullacht fünfeinsachtnulleins  Mieten und Pachten,Mieten und Pachten,041251801
4228,2606,11,16,42213,47429.1,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bundesministerium für Arbeit und Soziales,111642213,Bundesministerium für Arbeit und Soziales einssechs vierzweizweieinsdrei ,Bundesministerium für Arbeit und Soziales einssechs vierzweizweieinsdrei  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,111642213
4229,4282,16,16,51801,47135.25,Mieten und Pachten,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161651801,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs fünfeinsachtnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs fünfeinsachtnulleins  Mieten und Pachten",,
4230,1671,8,15,81101,46883.14,Erwerb von Fahrzeugen,Bundesministerium der Finanzen,081581101,Bundesministerium der Finanzen einsfünf achteinseinsnulleins ,Bundesministerium der Finanzen einsfünf achteinseinsnulleins  Erwerb von Fahrzeugen,,
4231,998,6,19,38101,46764.0,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium des Innern und für Heimat,061938101,Bundesministerium des Innern und für Heimat einsneun dreiachteinsnulleins ,Bundesministerium des Innern und für Heimat einsneun dreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,061938101
4232,642,5,12,81111,46692.03,Erwerb von Fahrzeugen,Auswärtiges Amt,051281111,Auswärtiges Amt einszwei achteinseinseinseins ,Auswärtiges Amt einszwei achteinseinseinseins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,051281111
4233,35,1,12,53205,46674.07,Kosten für Orden und Ehrenzeichen,Bundespräsident und Bundespräsidialamt,011253205,Bundespräsident und Bundespräsidialamt einszwei fünfdreizweinullfünf ,Bundespräsident und Bundespräsidialamt einszwei fünfdreizweinullfünf  Kosten für Orden und Ehrenzeichen,Kosten für Orden und Ehrenzeichen,011253205
4234,3706,15,1,44301,46561.6,Fürsorgeleistungen und Unterstützungen,Bundesministerium für Gesundheit,150144301,Bundesministerium für Gesundheit nulleins viervierdreinulleins ,Bundesministerium für Gesundheit nulleins viervierdreinulleins  Fürsorgeleistungen und Unterstützungen,,
4235,3373,12,23,51155,46526.25,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",Bundesministerium für Digitales und Verkehr,122351155,Bundesministerium für Digitales und Verkehr zweidrei fünfeinseinsfünffünf ,"Bundesministerium für Digitales und Verkehr zweidrei fünfeinseinsfünffünf  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",,
4236,2640,11,16,53999,46509.79,Vermischte Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,111653999,Bundesministerium für Arbeit und Soziales einssechs fünfdreineunneunneun ,Bundesministerium für Arbeit und Soziales einssechs fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,111653999
4237,1016,6,23,27201,46405.0,Zuschüsse der Europäischen Union für Maßnahmen auf dem Gebiet der IT-Sicherheit,Bundesministerium des Innern und für Heimat,062327201,Bundesministerium des Innern und für Heimat zweidrei zweisiebenzweinulleins ,Bundesministerium des Innern und für Heimat zweidrei zweisiebenzweinulleins  Zuschüsse der Europäischen Union für Maßnahmen auf dem Gebiet der IT-Sicherheit,,
4238,494,4,68,43157,46365.64,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen",Bundeskanzler und Bundeskanzleramt,046843157,Bundeskanzler und Bundeskanzleramt sechsacht vierdreieinsfünfsieben ,"Bundeskanzler und Bundeskanzleramt sechsacht vierdreieinsfünfsieben  Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundeskanzler, Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen",041143157
4239,393,4,6,42202,46235.88,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundeskanzler und Bundeskanzleramt,040642202,Bundeskanzler und Bundeskanzleramt nullsechs vierzweizweinullzwei ,Bundeskanzler und Bundeskanzleramt nullsechs vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,045342202
4240,4505,20,11,54201,46088.11,Öffentlichkeitsarbeit,Bundesrechnungshof,201154201,Bundesrechnungshof einseins fünfvierzweinulleins ,Bundesrechnungshof einseins fünfvierzweinulleins  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,201154201
4242,1301,7,11,53102,45982.3,Abgeltung von Ansprüchen nach dem Urheberrecht,Bundesministerium der Justiz,071153102,Bundesministerium der Justiz einseins fünfdreieinsnullzwei ,Bundesministerium der Justiz einseins fünfdreieinsnullzwei  Abgeltung von Ansprüchen nach dem Urheberrecht,Abgeltung von Ansprüchen nach dem Urheberrecht,071153102
4244,2747,12,2,53141,45782.31,Studien und Untersuchungen für den Kombinierten Verkehr,Bundesministerium für Digitales und Verkehr,120253141,Bundesministerium für Digitales und Verkehr nullzwei fünfdreieinsviereins ,Bundesministerium für Digitales und Verkehr nullzwei fünfdreieinsviereins  Studien und Untersuchungen für den Kombinierten Verkehr,,
4245,1455,7,19,11901,45778.2,Einnahmen aus Veröffentlichungen,Bundesministerium der Justiz,071911901,Bundesministerium der Justiz einsneun einseinsneunnulleins ,Bundesministerium der Justiz einsneun einseinsneunnulleins  Einnahmen aus Veröffentlichungen,Vermischte Einnahmen,071511999
4246,2567,11,14,52501,45413.19,Aus- und Fortbildung,Bundesministerium für Arbeit und Soziales,111452501,Bundesministerium für Arbeit und Soziales einsvier fünfzweifünfnulleins ,Bundesministerium für Arbeit und Soziales einsvier fünfzweifünfnulleins  Aus- und Fortbildung,Dienstreisen,111552701
4248,4270,16,16,81222,45231.52,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161681222,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs achteinszweizweizwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs achteinszweizweizwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",,
4249,615,5,12,13211,45163.39,Erlöse aus der Veräußerung von beweglichen Sachen,Auswärtiges Amt,051213211,Auswärtiges Amt einszwei einsdreizweieinseins ,Auswärtiges Amt einszwei einsdreizweieinseins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,051213211
4250,272,4,3,51901,45049.4,Unterhaltung der Grundstücke und baulichen Anlagen,Bundeskanzler und Bundeskanzleramt,040351901,Bundeskanzler und Bundeskanzleramt nulldrei fünfeinsneunnulleins ,Bundeskanzler und Bundeskanzleramt nulldrei fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,043251901
4251,1147,6,28,68403,45035.34,Förderung des Selbstschutzes,Bundesministerium des Innern und für Heimat,062868403,Bundesministerium des Innern und für Heimat zweiacht sechsachtviernulldrei ,Bundesministerium des Innern und für Heimat zweiacht sechsachtviernulldrei  Förderung des Selbstschutzes,Förderung des Selbstschutzes,062868403
4252,3816,15,4,53255,44907.65,Ausgaben für Aufträge und Dienstleistungen,Bundesministerium für Gesundheit,150453255,Bundesministerium für Gesundheit nullvier fünfdreizweifünffünf ,Bundesministerium für Gesundheit nullvier fünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen,,
4253,2521,11,13,45301,44811.75,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Arbeit und Soziales,111345301,Bundesministerium für Arbeit und Soziales einsdrei vierfünfdreinulleins ,"Bundesministerium für Arbeit und Soziales einsdrei vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",111345301
4254,4236,16,15,81202,44744.24,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161581202,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf achteinszweinullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",,
4255,3322,12,21,52622,44711.26,Sachverständige,Bundesministerium für Digitales und Verkehr,122152622,Bundesministerium für Digitales und Verkehr zweieins fünfzweisechszweizwei ,Bundesministerium für Digitales und Verkehr zweieins fünfzweisechszweizwei  Sachverständige,,
4256,149,2,3,81101,44697.26,Erwerb von Fahrzeugen,Deutscher Bundestag,020381101,Deutscher Bundestag nulldrei achteinseinsnulleins ,Deutscher Bundestag nulldrei achteinseinsnulleins  Erwerb von Fahrzeugen,,
4257,3737,15,1,52751,44638.23,Dienstreisen,Bundesministerium für Gesundheit,150152751,Bundesministerium für Gesundheit nulleins fünfzweisiebenfünfeins ,Bundesministerium für Gesundheit nulleins fünfzweisiebenfünfeins  Dienstreisen,,
4258,2234,10,14,53201,44614.73,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium für Ernährung und Landwirtschaft,101453201,Bundesministerium für Ernährung und Landwirtschaft einsvier fünfdreizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einsvier fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,101453201
4260,1970,9,16,42719,44435.81,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Wirtschaft und Klimaschutz,091642719,Bundesministerium für Wirtschaft und Klimaschutz einssechs vierzweisiebeneinsneun ,"Bundesministerium für Wirtschaft und Klimaschutz einssechs vierzweisiebeneinsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
4261,2578,11,15,41201,44114.46,Entschädigungen der ehrenamtlichen Richterinnen und Richter,Bundesministerium für Arbeit und Soziales,111541201,Bundesministerium für Arbeit und Soziales einsfünf viereinszweinulleins ,Bundesministerium für Arbeit und Soziales einsfünf viereinszweinulleins  Entschädigungen der ehrenamtlichen Richterinnen und Richter,Entschädigungen der ehrenamtlichen Richterinnen und Richter,111541201
4262,4649,30,2,18221,43844.73,Tilgung,Bundesministerium für Bildung und Forschung,300218221,Bundesministerium für Bildung und Forschung nullzwei einsachtzweizweieins ,Bundesministerium für Bildung und Forschung nullzwei einsachtzweizweieins  Tilgung,,
4263,3813,15,4,54741,43808.44,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Gesundheit,150454741,Bundesministerium für Gesundheit nullvier fünfviersiebenviereins ,Bundesministerium für Gesundheit nullvier fünfviersiebenviereins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,151554721
4264,2460,11,11,52901,43771.19,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Bundesministerium für Arbeit und Soziales,111152901,Bundesministerium für Arbeit und Soziales einseins fünfzweineunnulleins ,Bundesministerium für Arbeit und Soziales einseins fünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,111152901
4265,3575,14,9,55302,43727.8,Erhaltung der Anlagen und Einrichtungen des Verpflegungswesens,Bundesministerium der Verteidigung,140955302,Bundesministerium der Verteidigung nullneun fünffünfdreinullzwei ,Bundesministerium der Verteidigung nullneun fünffünfdreinullzwei  Erhaltung der Anlagen und Einrichtungen des Verpflegungswesens,,
4266,2546,11,13,52731,43378.71,Dienstreisen,Bundesministerium für Arbeit und Soziales,111352731,Bundesministerium für Arbeit und Soziales einsdrei fünfzweisiebendreieins ,Bundesministerium für Arbeit und Soziales einsdrei fünfzweisiebendreieins  Dienstreisen,Dienstreisen,111352731
4267,738,6,2,52622,43289.75,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundesministerium des Innern und für Heimat,060252622,Bundesministerium des Innern und für Heimat nullzwei fünfzweisechszweizwei ,"Bundesministerium des Innern und für Heimat nullzwei fünfzweisechszweizwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",,
4268,2805,12,3,78014,43173.6,Aus- und Neubau von Betriebswegen an Bundeswasserstraßen,Bundesministerium für Digitales und Verkehr,120378014,Bundesministerium für Digitales und Verkehr nulldrei siebenachtnulleinsvier ,Bundesministerium für Digitales und Verkehr nulldrei siebenachtnulleinsvier  Aus- und Neubau von Betriebswegen an Bundeswasserstraßen,Wiederherstellung der ökologischen Durchgängigkeit und Maßnahmen zur ökologischen Weiterentwicklung an Bundeswasserstraßen,120378005
4269,3731,15,1,41251,42406.56,Aufwandsentschädigung für die Drogenbeauftragte oder den Drogenbeauftragten der Bundesregierung,Bundesministerium für Gesundheit,150141251,Bundesministerium für Gesundheit nulleins viereinszweifünfeins ,Bundesministerium für Gesundheit nulleins viereinszweifünfeins  Aufwandsentschädigung für die Drogenbeauftragte oder den Drogenbeauftragten der Bundesregierung,,
4270,3446,14,2,68102,42287.67,Beihilfen zur fremdsprachlichen Ausbildung von Ehepartnerinnen und Ehepartnern Bundeswehrangehöriger,Bundesministerium der Verteidigung,140268102,Bundesministerium der Verteidigung nullzwei sechsachteinsnullzwei ,Bundesministerium der Verteidigung nullzwei sechsachteinsnullzwei  Beihilfen zur fremdsprachlichen Ausbildung von Ehepartnerinnen und Ehepartnern Bundeswehrangehöriger,Beihilfen zur fremdsprachlichen Ausbildung von Ehepartnerinnen und Ehepartnern Bundeswehrangehöriger,141068102
4271,1545,8,11,98107,42222.06,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Bundesministerium der Finanzen,081198107,Bundesministerium der Finanzen einseins neunachteinsnullsieben ,Bundesministerium der Finanzen einseins neunachteinsnullsieben  Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,081198107
4272,1886,9,14,68609,41810.45,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Bundesministerium für Wirtschaft und Klimaschutz,091468609,Bundesministerium für Wirtschaft und Klimaschutz einsvier sechsachtsechsnullneun ,Bundesministerium für Wirtschaft und Klimaschutz einsvier sechsachtsechsnullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,091468609
4273,269,4,3,51401,41766.84,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundeskanzler und Bundeskanzleramt,040351401,Bundeskanzler und Bundeskanzleramt nulldrei fünfeinsviernulleins ,"Bundeskanzler und Bundeskanzleramt nulldrei fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",043251401
4274,2911,12,5,52555,41705.98,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,120552555,Bundesministerium für Digitales und Verkehr nullfünf fünfzweifünffünffünf ,Bundesministerium für Digitales und Verkehr nullfünf fünfzweifünffünffünf  Aus- und Fortbildung,,
4275,4752,30,11,45202,41654.67,Unfallkasse des Bundes,Bundesministerium für Bildung und Forschung,301145202,Bundesministerium für Bildung und Forschung einseins vierfünfzweinullzwei ,Bundesministerium für Bildung und Forschung einseins vierfünfzweinullzwei  Unfallkasse des Bundes,,
4276,3896,15,6,52602,41593.21,Sachverständige,Bundesministerium für Gesundheit,150652602,Bundesministerium für Gesundheit nullsechs fünfzweisechsnullzwei ,Bundesministerium für Gesundheit nullsechs fünfzweisechsnullzwei  Sachverständige,,
4277,3219,12,16,42203,41541.74,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bundesministerium für Digitales und Verkehr,121642203,Bundesministerium für Digitales und Verkehr einssechs vierzweizweinulldrei ,Bundesministerium für Digitales und Verkehr einssechs vierzweizweinulldrei  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,,
4279,16,1,11,52602,41369.67,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundespräsident und Bundespräsidialamt,011152602,Bundespräsident und Bundespräsidialamt einseins fünfzweisechsnullzwei ,"Bundespräsident und Bundespräsidialamt einseins fünfzweisechsnullzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",011152602
4281,2512,11,13,13201,41033.15,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Arbeit und Soziales,111313201,Bundesministerium für Arbeit und Soziales einsdrei einsdreizweinulleins ,Bundesministerium für Arbeit und Soziales einsdrei einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,111313201
4282,1403,7,16,13201,41027.98,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium der Justiz,071613201,Bundesministerium der Justiz einssechs einsdreizweinulleins ,Bundesministerium der Justiz einssechs einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,071613201
4283,3821,15,5,27201,41023.6,Einnahmen aus Zuschüssen von der EU,Bundesministerium für Gesundheit,150527201,Bundesministerium für Gesundheit nullfünf zweisiebenzweinulleins ,Bundesministerium für Gesundheit nullfünf zweisiebenzweinulleins  Einnahmen aus Zuschüssen von der EU,,
4284,3194,12,14,52731,40955.08,Dienstreisen,Bundesministerium für Digitales und Verkehr,121452731,Bundesministerium für Digitales und Verkehr einsvier fünfzweisiebendreieins ,Bundesministerium für Digitales und Verkehr einsvier fünfzweisiebendreieins  Dienstreisen,Dienstreisen,121752731
4285,172,3,11,52601,40866.39,Gerichts- und ähnliche Kosten,Bundesrat,031152601,Bundesrat einseins fünfzweisechsnulleins ,Bundesrat einseins fünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,031152601
