,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
10,2604,11,2,63616,4948454325.56,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,636161102,6361611024948454,sechsdreisechseinssechseinseinsnullzweivierneunvierachtvierfünfvier  Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,636261113,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5546282741.76,636261113,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5430756762.72,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5278586288.22,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5265531726.45,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5265135288.57,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5226767073.03,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5276260311.49,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5256480408.8,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5223284943.16,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5097760904.62,636161102,Beteiligung des Bundes in der knappschaftlichen Rentenversicherung,5175194904.72
11,2590,11,1,68511,3814147386.72,Leistungen zur Eingliederung in Arbeit,685111101,6851111013814147,sechsachtfünfeinseinseinseinsnulleinsdreiachteinsviereinsviersieben  Leistungen zur Eingliederung in Arbeit,685111112,Leistungen zur Eingliederung in Arbeit,3751175344.57,685111112,Leistungen zur Eingliederung in Arbeit,3534047002.1,685111101,Leistungen zur Eingliederung in Arbeit,3419737041.98,685111101,Leistungen zur Eingliederung in Arbeit,3234392462.03,685111101,Leistungen zur Eingliederung in Arbeit,3368090025.82,685111101,Leistungen zur Eingliederung in Arbeit,3659047740.17,685111101,Leistungen zur Eingliederung in Arbeit,3380096013.64,685111101,Leistungen zur Eingliederung in Arbeit,3896307262.93,685111101,Leistungen zur Eingliederung in Arbeit,3998445237.01,685111101,Leistungen zur Eingliederung in Arbeit,4040692188.82,685111101,Leistungen zur Eingliederung in Arbeit,3986475062.42
12,2602,11,2,63612,3542804000.0,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,636121102,6361211023542804,sechsdreisechseinszweieinseinsnullzweidreifünfvierzweiachtnullvier  Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,636221113,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,2908908552.21,636221113,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,2953415604.63,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3014052920.04,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3077976895.94,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3173388106.48,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3281990117.27,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3336103003.77,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3412251690.9,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3477070763.82,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3463915000.0,636121102,Erstattung von Aufwendungen der Deutschen Rentenversicherung Bund aufgrund der Überführung von Zusatzversorgungssystemen in die RV,3469525000.0
13,3704,14,6,55311,2952729182.95,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",553111406,5531114062952729,"fünffünfdreieinseinseinsviernullsechszweineunfünfzweisiebenzweineun  Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",553111409,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",1234553703.54,553111409,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",1293832848.4,553111409,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",1374819216.77,553111409,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",1534034688.4,553111406,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",1695502498.2,553111406,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",1879785178.18,553111406,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",2012870247.4,553111406,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",2148429465.45,553111406,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",2301170981.33,553111406,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",2712929198.53,553111406,"Erhaltung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",2892868129.36
14,531,5,1,68732,2685092753.12,Humanitäre Hilfsmaßnahmen im Ausland,687320501,6873205012685093,sechsachtsiebendreizweinullfünfnulleinszweisechsachtfünfnullneundrei  Humanitäre Hilfsmaßnahmen im Ausland,687720502,Humanitäre Hilfsmaßnahmen im Ausland,158331956.46,687720502,Humanitäre Hilfsmaßnahmen im Ausland,335161092.36,687320501,Humanitäre Hilfsmaßnahmen im Ausland,411982155.0,687320501,Humanitäre Hilfsmaßnahmen im Ausland,488638622.65,687320501,Humanitäre Hilfsmaßnahmen im Ausland,1284190417.42,687320501,Humanitäre Hilfsmaßnahmen im Ausland,1725991144.85,687320501,Humanitäre Hilfsmaßnahmen im Ausland,1504871431.52,687320501,Humanitäre Hilfsmaßnahmen im Ausland,1581351132.13,687320501,Humanitäre Hilfsmaßnahmen im Ausland,2089167429.95,687320501,Humanitäre Hilfsmaßnahmen im Ausland,2565031662.51,687320501,Humanitäre Hilfsmaßnahmen im Ausland,3138838141.74
15,3846,14,13,42801,2354934802.39,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011413,4280114132354935,vierzweiachtnulleinseinsviereinsdreizweidreifünfvierneundreifünf  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011401,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,33193437.65,428010814,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,37838519.99,428010403,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,19319055.15,428010403,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,19748532.34,428011413,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,2481532891.11,428011114,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,3589893.22,428310614,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,271127.25,428011912,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,4372292.3,428011413,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,2376923572.78,428010714,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,3493220.84,428311516,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,249019.89
16,4743,23,1,89603,1876017320.04,Bilaterale Technische Zusammenarbeit,896032301,8960323011876017,achtneunsechsnulldreizweidreinulleinseinsachtsiebensechsnulleinssieben  Bilaterale Technische Zusammenarbeit,896032302,Bilaterale Technische Zusammenarbeit,1315979663.24,896032302,Bilaterale Technische Zusammenarbeit,1123317711.46,896032301,Bilaterale Technische Zusammenarbeit,1245350550.91,896032301,Bilaterale Technische Zusammenarbeit,1152496351.81,896032301,Bilaterale Technische Zusammenarbeit,1155153492.29,896032301,Bilaterale Technische Zusammenarbeit,1253668146.37,896032301,Bilaterale Technische Zusammenarbeit,1505131753.61,896032301,Bilaterale Technische Zusammenarbeit,1534367649.97,896032301,Bilaterale Technische Zusammenarbeit,1526998818.28,896032301,Bilaterale Technische Zusammenarbeit,1756614159.5,896032301,Bilaterale Technische Zusammenarbeit,1963763803.83
17,4432,17,1,68113,1864338116.22,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,681131701,6811317011864338,sechsachteinseinsdreieinssiebennulleinseinsachtsechsvierdreidreiacht  Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,681131710,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,371501625.67,681131710,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,352038702.7,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,323803002.22,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,283322497.3,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,306394474.63,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,396788541.45,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,382706339.03,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,431492957.88,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,1001146508.49,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,1262641907.34,681131701,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,1280513416.82
18,2912,12,1,74142,1506710539.02,Erhaltung (Bundesstraßen),741421201,7414212011506711,siebenviereinsvierzweieinszweinulleinseinsfünfnullsechssiebeneinseins  Erhaltung (Bundesstraßen),741421210,Erhaltung (Bundesstraßen),569591733.42,741421210,Erhaltung (Bundesstraßen),544088481.28,741421210,Erhaltung (Bundesstraßen),751583506.92,741421210,Erhaltung (Bundesstraßen),867663508.11,741421201,Erhaltung (Bundesstraßen),1248450969.08,741421201,Erhaltung (Bundesstraßen),1359933051.98,741421201,Erhaltung (Bundesstraßen),1353928364.69,741421201,Erhaltung (Bundesstraßen),1292129651.9,741421201,Erhaltung (Bundesstraßen),1169550580.89,741421201,Erhaltung (Bundesstraßen),1252900653.5,741421201,Erhaltung (Bundesstraßen),1330448673.77
19,2610,11,2,63685,1433032523.41,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",636851102,6368511021433033,"sechsdreisechsachtfünfeinseinsnullzweieinsvierdreidreinulldreidrei  Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",636851113,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1115260346.38,636851113,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1111422767.04,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1139320337.46,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1198491534.49,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1235427907.45,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1281104806.01,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1300931862.19,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1336905542.34,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1400430120.09,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1452005290.86,636851102,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",1439770702.34
20,1642,8,1,69931,1342278957.22,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,699310801,6993108011342279,sechsneunneundreieinsnullachtnulleinseinsdreivierzweizweisiebenneun  Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,699310813,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,347678761.06,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,406332911.19,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,463911837.31,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,572407108.55,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,637799790.76,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,651721755.19,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,653575496.07,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,824739809.87,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,1033812761.97,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,1222402032.46,699310801,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,1137855264.54
21,3690,14,5,55417,1328620000.0,Beschaffung des Waffensystems Eurofighter,554171405,5541714051328620,fünffünfviereinssiebeneinsviernullfünfeinsdreizweiachtsechszweinull  Beschaffung des Waffensystems Eurofighter,554171416,Beschaffung des Waffensystems Eurofighter,1389930117.85,554171416,Beschaffung des Waffensystems Eurofighter,47245442.17,554171416,Beschaffung des Waffensystems Eurofighter,463398629.86,554171416,Beschaffung des Waffensystems Eurofighter,493614397.15,554171405,Beschaffung des Waffensystems Eurofighter,427896974.83,554171405,Beschaffung des Waffensystems Eurofighter,300720576.04,554171405,Beschaffung des Waffensystems Eurofighter,302998709.67,554171405,Beschaffung des Waffensystems Eurofighter,244734145.47,554171405,Beschaffung des Waffensystems Eurofighter,962403032.25,554171405,Beschaffung des Waffensystems Eurofighter,1080918555.14,554171405,Beschaffung des Waffensystems Eurofighter,1230832000.0
22,5160,32,8,87601,1227718819.47,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",876013208,8760132081227719,"achtsiebensechsnulleinsdreizweinullachteinszweizweisiebensiebeneinsneun  Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",373709448.44,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",329796777.73,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",622250900.14,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",498519533.03,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",654071868.67,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",678705256.78,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",960646890.41,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",487790535.99,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",394848402.57,872013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",433418178.59,876013208,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",302049149.66
23,4424,17,1,63207,1074553082.89,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,632071701,6320717011074553,sechsdreizweinullsiebeneinssiebennulleinseinsnullsiebenvierfünffünfdrei  Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,632071710,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,293496939.08,632071710,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,286300844.66,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,282942547.64,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,280850430.82,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,286890171.25,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,405963611.58,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,841225022.85,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,871230853.83,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,925060401.75,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,980679194.09,632071701,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,1000189023.55
24,854,6,3,68412,967597188.13,Durchführung von Integrationskursen nach der Integrationskursverordnung,684120603,684120603967597,sechsachtviereinszweinullsechsnulldreineunsechssiebenfünfneunsieben  Durchführung von Integrationskursen nach der Integrationskursverordnung,684020633,Durchführung von Integrationskursen nach der Integrationskursverordnung,162017383.18,684020633,Durchführung von Integrationskursen nach der Integrationskursverordnung,174922577.02,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,244070707.45,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,269055474.77,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,509969478.24,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,859167876.26,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,874409451.32,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,647978946.04,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,577869337.15,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,474928032.26,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,604532022.62
25,4769,23,4,68701,943233510.14,Zahlungen an Einrichtungen der Weltbankgruppe,687012304,687012304943234,sechsachtsiebennulleinszweidreinullvierneunvierdreizweidreivier  Zahlungen an Einrichtungen der Weltbankgruppe,687522302,Zahlungen an Einrichtungen der Weltbankgruppe,736938068.45,687522302,Zahlungen an Einrichtungen der Weltbankgruppe,716669700.76,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,616143709.11,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,679756001.58,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,649420376.79,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,660248116.9,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,626766814.29,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,659241090.16,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,767793969.24,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,539617705.38,687012304,Zahlungen an Einrichtungen der Weltbankgruppe,833622867.26
26,1858,9,1,89631,902102165.97,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,896310901,896310901902102,achtneunsechsdreieinsnullneunnulleinsneunnullzweieinsnullzwei  Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,896310905,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,636453616.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,645040000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,634250000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,723950000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,790750000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,755250000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,852450000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,857150000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,855000000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,920000000.0,896310901,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,915000000.0
27,4767,23,3,89609,835310000.0,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",896092303,896092303835310,"achtneunsechsnullneunzweidreinulldreiachtdreifünfdreieinsnull  Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",896092302,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",203184797.76,896092302,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",202077236.99,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",183446087.12,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",172614027.62,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",293102529.04,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",254070000.0,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",348013311.8,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",370635080.8,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",714435080.8,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",741167000.0,896092303,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",786400000.0
28,3630,14,3,43354,826707370.87,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",433541403,433541403826707,"vierdreidreifünfviereinsviernulldreiachtzweisechssiebennullsieben  Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",433541468,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",727232747.95,433541468,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",702393659.79,433541468,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",703505590.91,433541468,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",725452243.98,433541403,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",733722875.47,433541403,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",713112140.84,433541403,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",671006368.73,433541403,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",614629218.41,433541403,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",572475151.19,433541403,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",652990954.68,433541403,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",731735011.48
